,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,086960,한컴MDS,"12,550","-450","-3.5","12,800","12,950","12,350","86,203","1,088,172,000","110,799,030,400","0.04","8,828,608"
,086980,쇼박스,"2,735","-45","-1.6","2,780","2,780","2,720","162,125","443,961,630","171,211,000,000","0.06","62,600,000"
,087010,펩트론,"20,900","0","0.0","22,000","22,400","20,400","1,195,753","25,573,596,400","320,323,850,000","0.11","15,326,500"
,087260,모바일어플라이언스,"3,510","-125","-3.4","3,635","3,660","3,450","1,031,665","3,673,566,885","105,300,000,000","0.04","30,000,000"
,087600,픽셀플러스,"4,950","-120","-2.4","4,925","5,100","4,925","15,532","77,512,110","40,424,462,100","0.01","8,166,558"
,087730,에스모 머티리얼즈,"2,720","0","0.0","0","0","0","0","0","26,570,513,120","0.01","9,768,571"
,088130,동아엘텍,"7,190","-110","-1.5","7,250","7,280","7,110","37,817","271,760,830","76,666,524,220","0.03","10,662,938"
,088290,이원컴포텍,"5,460","-110","-2.0","5,440","5,580","5,350","153,123","828,261,490","93,081,348,360","0.03","17,047,866"
,088390,이녹스,"8,500","-20","-0.2","8,670","9,370","8,220","302,711","2,661,953,350","79,482,174,000","0.03","9,350,844"
,088800,에이스테크,"20,000","-750","-3.6","20,300","20,650","19,350","2,397,666","47,980,626,600","819,158,560,000","0.28","40,957,928"
,088910,동우팜투테이블,"3,385","-15","-0.4","3,400","3,410","3,310","143,983","484,454,290","87,440,521,140","0.03","25,831,764"
,089010,켐트로닉스,"15,600","-500","-3.1","15,800","16,000","15,200","628,552","9,831,128,500","227,327,802,000","0.08","14,572,295"
,089030,테크윙,"20,000","-500","-2.4","20,100","20,350","19,600","651,110","13,016,295,900","386,375,720,000","0.13","19,318,786"
,089140,넥스턴,"7,700","40","0.5","7,690","7,750","7,310","26,791","202,149,750","91,218,204,000","0.03","11,846,520"
,089150,케이씨티,"3,845","-70","-1.8","3,865","3,945","3,800","406,341","1,567,480,055","65,941,750,000","0.02","17,150,000"
,089230,THE E&M,"695","-25","-3.5","720","722","695","910,597","642,864,994","86,421,982,320","0.03","124,348,176"
,089530,에이티세미콘,"529","49","10.2","477","564","476","3,850,804","1,996,446,801","46,824,864,548","0.02","88,515,812"
,089600,나스미디어,"30,100","650","2.2","29,450","30,500","29,300","58,795","1,770,274,750","263,516,199,100","0.09","8,754,691"
,089790,제이티,"6,370","-200","-3.0","6,510","6,550","6,250","316,494","2,017,212,960","65,709,817,810","0.02","10,315,513"
,089850,유비벨록스,"7,600","-190","-2.4","7,730","7,820","7,510","70,535","537,869,540","54,079,297,200","0.02","7,115,697"
,089890,코세스,"6,570","-170","-2.5","6,790","6,790","6,480","135,604","900,313,570","110,717,390,340","0.04","16,851,962"
,089970,에이피티씨,"15,250","-650","-4.1","15,700","15,850","14,650","295,034","4,465,442,700","354,327,573,750","0.12","23,234,595"
,089980,상아프론테크,"37,850","-200","-0.5","37,250","39,150","37,100","468,444","17,818,903,200","595,182,355,250","0.20","15,724,765"
,090150,광진윈텍,"2,885","-65","-2.2","2,950","2,950","2,835","45,499","130,855,320","27,864,463,805","0.01","9,658,393"
,090360,로보스타,"14,250","50","0.4","14,100","14,350","14,000","55,146","777,129,300","138,937,500,000","0.05","9,750,000"
,090410,덕신하우징,"1,390","-15","-1.1","1,410","1,425","1,370","453,179","634,031,190","61,440,175,350","0.02","44,201,565"
,090460,비에이치,"22,100","-1,000","-4.3","22,700","22,850","21,950","1,513,770","33,707,382,700","728,923,106,600","0.25","32,982,946"
,090470,제이스텍,"9,810","-190","-1.9","9,920","10,050","9,750","84,207","834,032,470","143,204,496,480","0.05","14,597,808"
,090710,휴림로봇,"724","-15","-2.0","739","743","716","1,175,681","853,729,085","60,127,580,256","0.02","83,049,144"
,090740,아이엠이연이,"4,915","170","3.6","4,625","5,090","4,585","1,506,617","7,211,151,825","92,886,378,165","0.03","18,898,551"
,090850,이지웰,"12,000","-350","-2.8","12,300","12,350","11,800","74,855","899,016,650","140,318,148,000","0.05","11,693,179"
,091120,이엠텍,"13,050","-300","-2.2","13,250","13,300","12,950","123,979","1,620,625,650","209,595,214,800","0.07","16,060,936"
,091340,S&K폴리텍,"5,530","-110","-2.0","5,640","5,670","5,520","65,282","364,342,550","64,721,577,130","0.02","11,703,721"
,091440,텔레필드,"4,460","-50","-1.1","4,510","4,540","4,370","249,431","1,114,735,230","40,924,402,500","0.01","9,175,875"
,091580,상신이디피,"8,990","-160","-1.8","9,010","9,250","8,950","238,650","2,164,003,890","113,858,799,500","0.04","12,665,050"
,091590,남화토건,"14,600","-150","-1.0","14,550","14,900","14,350","144,678","2,109,042,150","171,404,000,000","0.06","11,740,000"
,091700,파트론,"9,870","-380","-3.7","10,100","10,150","9,820","1,290,619","12,839,932,420","534,523,766,700","0.18","54,156,410"
,091970,나노캠텍,"1,690","-65","-3.7","1,755","1,755","1,685","344,779","591,070,705","43,441,668,010","0.01","25,705,129"
,091990,셀트리온헬스케어,"102,300","-700","-0.7","101,700","105,100","101,600","1,160,598","119,335,975,900","15,488,867,763,600","5.28","151,406,332"
,092040,아미코젠,"34,400","-1,550","-4.3","35,500","35,750","33,950","357,998","12,391,618,500","660,721,144,000","0.23","19,207,010"
,092070,디엔에프,"14,800","-550","-3.6","15,150","15,600","14,800","251,350","3,820,553,800","159,275,054,400","0.05","10,761,828"
,092130,이크레더블,"21,000","0","0.0","21,000","21,200","20,850","7,565","158,768,900","252,915,600,000","0.09","12,043,600"
,092190,서울바이오시스,"21,500","1,550","7.8","19,700","24,300","19,450","11,114,471","247,876,989,050","821,808,539,500","0.28","38,223,653"
,092300,현우산업,"3,205","-40","-1.2","3,160","3,280","3,135","118,941","377,470,170","49,044,599,035","0.02","15,302,527"
,092460,한라IMS,"5,430","-40","-0.7","5,370","5,470","5,360","15,826","85,566,130","63,775,230,540","0.02","11,744,978"
,092600,앤씨앤,"2,750","-80","-2.8","2,750","2,890","2,725","389,520","1,087,888,215","57,605,625,000","0.02","20,947,500"
,092730,네오팜,"31,350","-50","-0.2","31,250","31,600","31,000","41,693","1,303,081,500","257,300,767,350","0.09","8,207,361"
,092870,엑시콘,"11,350","-450","-3.8","11,500","11,700","11,100","310,881","3,531,732,400","106,467,460,550","0.04","9,380,393"
,093190,빅솔론,"4,940","-100","-2.0","5,030","5,100","4,880","270,717","1,350,703,410","95,040,190,700","0.03","19,238,905"
,093320,케이아이엔엑스,"62,200","-1,600","-2.5","63,100","63,800","62,000","47,262","2,961,331,500","303,536,000,000","0.10","4,880,000"
,093380,풍강,"2,850","0","0.0","2,850","2,920","2,810","167,928","480,772,470","28,156,042,050","0.01","9,879,313"
,093520,매커스,"4,060","100","2.5","3,910","4,095","3,905","106,397","429,509,840","65,622,153,520","0.02","16,163,092"
,093640,다믈멀티미디어,"2,975","-25","-0.8","3,000","3,015","2,905","124,151","367,980,775","32,125,644,600","0.01","10,798,536"
,093920,서원인텍,"7,220","-310","-4.1","7,520","7,520","7,210","246,159","1,807,752,930","134,292,000,000","0.05","18,600,000"
,094170,동운아나텍,"5,290","-210","-3.8","5,400","5,440","5,260","296,476","1,579,464,530","83,364,432,880","0.03","15,758,872"
,094360,칩스앤미디어,"8,430","-250","-2.9","8,630","8,710","8,330","239,812","2,031,503,040","81,267,855,450","0.03","9,640,315"
,094480,갤럭시아컴즈,"4,665","95","2.1","4,495","4,755","4,465","813,050","3,783,846,345","183,007,194,270","0.06","39,229,838"
,094820,일진파워,"5,180","20","0.4","5,160","5,180","5,060","86,629","443,353,430","78,107,712,620","0.03","15,078,709"
,094840,슈프리마에이치큐,"5,500","20","0.4","5,480","5,670","5,390","147,363","815,550,410","57,595,120,000","0.02","10,471,840"
,094850,참좋은여행,"4,885","-85","-1.7","4,880","4,970","4,880","45,483","222,886,840","68,390,000,000","0.02","14,000,000"
,094860,코닉글로리,"1,785","-40","-2.2","1,820","1,820","1,655","692,487","1,220,177,200","90,397,032,075","0.03","50,642,595"
,094940,푸른기술,"14,800","-50","-0.3","14,750","15,100","14,600","113,940","1,692,017,200","97,298,189,600","0.03","6,574,202"
,094970,제이엠티,"2,795","-30","-1.1","2,800","2,855","2,760","130,763","365,139,890","46,811,330,800","0.02","16,748,240"
,095190,이엠코리아,"5,150","-60","-1.2","5,190","5,240","5,050","1,237,634","6,408,211,310","187,113,425,600","0.06","36,332,704"
,095270,웨이브일렉트로,"9,540","-320","-3.2","9,800","9,870","9,400","74,203","711,113,930","105,012,637,560","0.04","11,007,614"
,095340,ISC,"19,950","-350","-1.7","19,900","20,600","19,700","494,233","9,903,951,800","282,143,034,600","0.10","14,142,508"
,095500,미래나노텍,"3,135","40","1.3","3,095","3,160","3,075","190,935","593,814,285","75,876,129,120","0.03","24,202,912"
,095610,테스,"26,250","200","0.8","25,850","27,350","25,700","2,893,956","76,535,993,850","518,915,932,500","0.18","19,768,226"
,095660,네오위즈,"27,150","950","3.6","26,050","27,600","25,800","480,527","13,025,232,400","594,992,467,200","0.20","21,915,008"
,095700,제넥신,"105,700","-1,300","-1.2","108,200","110,900","103,100","2,067,314","222,442,339,400","2,517,720,832,900","0.86","23,819,497"
,095910,에스에너지,"6,300","-20","-0.3","6,220","6,610","6,180","614,628","3,946,317,080","88,140,918,600","0.03","13,990,622"
,096040,이트론,"169","-3","-1.7","171","173","168","1,592,944","269,736,700","59,082,188,412","0.02","349,598,748"
,096240,청담러닝,"19,500","-800","-3.9","20,300","20,300","19,500","54,258","1,073,096,300","149,655,694,500","0.05","7,674,651"
,096350,대창솔루션,"305","-4","-1.3","308","311","304","2,414,170","740,280,369","49,345,531,235","0.02","161,788,627"
,096530,씨젠,"208,500","-2,400","-1.1","213,100","216,600","204,400","2,365,337","497,439,812,900","5,469,793,170,000","1.86","26,234,020"
,096610,알에프세미,"4,835","-305","-5.9","5,100","5,100","4,765","590,376","2,873,408,915","39,454,886,110","0.01","8,160,266"
,096630,에스코넥,"1,675","-60","-3.5","1,730","1,760","1,670","836,420","1,422,192,025","109,320,087,700","0.04","65,265,724"
,096640,멜파스,"1,195","-20","-1.6","1,215","1,240","1,185","52,924","63,643,425","34,768,161,720","0.01","29,094,696"
,096690,에이루트,"4,455","-10","-0.2","4,395","4,615","4,395","36,417","165,409,815","35,377,671,780","0.01","7,941,116"
,096870,엘디티,"2,500","-20","-0.8","2,520","2,535","2,485","22,510","56,220,230","16,696,000,000","0.01","6,678,400"
,097520,엠씨넥스,"34,250","-1,550","-4.3","35,300","35,600","33,900","799,234","27,748,678,700","611,824,258,500","0.21","17,863,482"
,097780,에스맥,"1,405","5","0.4","1,390","1,435","1,375","15,220,690","21,432,912,105","366,909,570,810","0.12","261,145,602"
,097800,윈팩,"1,775","-35","-1.9","1,790","1,825","1,750","538,898","959,546,910","66,686,893,775","0.02","37,570,081"
,097870,효성오앤비,"7,120","160","2.3","6,960","7,150","6,830","47,383","334,561,960","60,448,800,000","0.02","8,490,000"
,098120,마이크로컨텍솔,"4,585","-145","-3.1","4,710","4,830","4,520","192,080","890,263,005","38,114,032,110","0.01","8,312,766"
,098460,고영,"95,300","-900","-0.9","96,700","96,700","94,900","40,848","3,903,674,300","1,308,559,630,300","0.45","13,730,951"
,098660,에스티오,"1,860","-20","-1.1","1,880","1,895","1,855","7,556","14,173,340","23,251,815,360","0.01","12,500,976"
,099190,아이센스,"27,450","-250","-0.9","27,300","28,400","26,900","223,201","6,187,999,650","377,087,183,100","0.13","13,737,238"
,099220,SDN,"2,620","-80","-3.0","2,690","2,710","2,615","1,262,922","3,346,435,470","126,228,230,680","0.04","48,178,714"
,099320,쎄트렉아이,"24,350","2,000","9.0","22,500","24,750","22,350","754,887","18,158,247,200","176,987,658,450","0.06","7,268,487"
,099410,동방선기,"3,765","-95","-2.5","3,930","3,970","3,650","789,632","3,007,195,020","50,981,872,530","0.02","13,541,002"
,099440,스맥,"1,935","-60","-3.0","1,970","1,980","1,910","356,512","695,155,110","57,105,948,330","0.02","29,512,118"
,099520,ITX엠투엠,"1,830","-15","-0.8","1,845","1,845","1,795","104,390","189,586,740","50,641,639,410","0.02","27,673,027"
,099750,이지케어텍,"21,900","-850","-3.7","22,500","22,850","21,700","81,860","1,817,174,300","139,853,400,000","0.05","6,386,000"
,100030,모바일리더,"15,500","-350","-2.2","15,850","16,050","15,450","16,111","251,258,950","50,897,567,000","0.02","3,283,714"
,100090,삼강엠앤티,"8,210","720","9.6","7,550","8,800","7,540","7,943,901","64,607,126,960","257,286,195,080","0.09","31,338,148"
,100120,뷰웍스,"35,450","-550","-1.5","35,500","36,250","35,250","51,102","1,819,773,450","354,566,114,250","0.12","10,001,865"
,100130,동국S&C,"7,210","0","0.0","7,140","7,550","7,070","4,659,702","34,140,748,620","412,001,030,000","0.14","57,143,000"
,100590,머큐리,"10,700","-100","-0.9","10,750","10,900","10,550","218,716","2,342,059,350","157,970,520,000","0.05","14,763,600"
,100660,서암기계공업,"4,750","-135","-2.8","4,885","4,885","4,715","154,479","741,070,795","59,850,000,000","0.02","12,600,000"
,100700,세운메디칼,"3,700","-155","-4.0","3,820","3,935","3,685","1,916,940","7,300,766,065","162,060,000,000","0.06","43,800,000"
,100790,미래에셋벤처투자,"3,465","10","0.3","3,400","3,540","3,200","272,317","939,095,300","159,392,851,695","0.05","46,000,823"
,101000,상상인인더스트리,"858","-13","-1.5","870","870","850","166,704","142,627,542","54,329,077,374","0.02","63,320,603"
,101160,월덱스,"12,050","-50","-0.4","12,100","12,550","11,850","777,590","9,501,762,150","198,957,465,650","0.07","16,510,993"
,101170,우림기계,"3,300","-165","-4.8","3,400","3,450","3,215","172,865","579,604,000","44,550,000,000","0.02","13,500,000"
,101240,씨큐브,"7,470","0","0.0","7,370","7,530","7,320","54,085","402,618,500","75,732,234,480","0.03","10,138,184"
,101330,모베이스,"3,435","0","0.0","3,410","3,480","3,380","143,880","492,203,490","82,296,375,780","0.03","23,958,188"
,101390,아이엠,"740","-1","-0.1","760","760","733","223,064","166,111,033","31,245,145,800","0.01","42,223,170"
,101400,엔시트론,"1,305","-55","-4.0","1,380","1,380","1,300","228,815","301,958,480","36,144,036,900","0.01","27,696,580"
,101490,에스앤에스텍,"38,250","-500","-1.3","38,500","39,350","37,750","347,538","13,365,424,500","754,876,410,750","0.26","19,735,331"
,101670,코리아에스이,"1,260","-25","-2.0","1,325","1,400","1,215","2,142,909","2,828,198,330","23,814,000,000","0.01","18,900,000"
,101680,한국정밀기계,"1,745","-85","-4.6","1,825","1,825","1,710","25,624","44,488,730","14,664,980,000","0.00","8,404,000"
,101730,조이맥스,"5,950","-90","-1.5","6,070","6,070","5,890","22,854","136,597,990","50,606,142,300","0.02","8,505,234"
,101930,인화정공,"4,515","-140","-3.0","4,655","4,740","4,515","43,151","199,184,180","42,132,648,075","0.01","9,331,705"
,102120,어보브반도체,"9,820","-530","-5.1","10,100","10,350","9,780","1,096,974","10,976,725,430","171,453,792,460","0.06","17,459,653"
,102210,해덕파워웨이,"1,100","0","0.0","0","0","0","0","0","81,066,045,500","0.03","73,696,405"
,102710,이엔에프테크놀로지,"45,150","-2,300","-4.8","46,700","47,000","44,100","343,670","15,588,065,000","642,386,795,400","0.22","14,227,836"
,102940,코오롱생명과학,"32,500","-100","-0.3","32,200","33,600","32,050","98,197","3,218,870,000","370,901,570,000","0.13","11,412,356"
,103230,에스앤더블류,"1,925","55","2.9","1,830","1,950","1,825","16,607","31,511,230","13,860,000,000","0.00","7,200,000"
,103840,우양,"4,890","-35","-0.7","4,870","4,920","4,835","169,620","826,770,490","62,875,620,000","0.02","12,858,000"
,104040,대성파인텍,"1,415","-25","-1.7","1,430","1,435","1,390","1,205,354","1,702,365,130","44,291,312,615","0.02","31,301,281"
,104200,NHN벅스,"4,675","15","0.3","4,600","4,715","4,595","11,404","53,031,205","69,318,796,250","0.02","14,827,550"
,104460,디와이피엔에프,"10,050","0","0.0","10,050","10,150","9,860","84,977","848,480,860","107,671,931,250","0.04","10,713,625"
,104480,티케이케미칼,"2,070","5","0.2","2,050","2,090","2,035","407,925","839,922,460","188,153,548,380","0.06","90,895,434"
,104540,코렌텍,"7,850","400","5.4","7,440","7,950","7,440","128,513","989,299,030","83,110,626,850","0.03","10,587,341"
,104620,노랑풍선,"12,900","-250","-1.9","13,000","13,300","12,850","28,573","372,220,950","61,476,885,000","0.02","4,765,650"
,104830,원익머트리얼즈,"27,550","-400","-1.4","27,800","28,000","26,900","111,042","3,043,848,800","347,350,400,000","0.12","12,608,000"
,105330,케이엔더블유,"7,500","-10","-0.1","7,510","7,600","7,350","17,606","130,249,640","42,460,102,500","0.01","5,661,347"
,105550,트루윈,"3,365","-85","-2.5","3,485","3,485","3,305","92,230","313,957,290","40,282,620,265","0.01","11,971,061"
,105740,디케이락,"9,700","-220","-2.2","9,850","9,920","9,470","442,296","4,287,166,700","81,964,146,400","0.03","8,449,912"
,106080,하이소닉,"3,330","0","0.0","0","0","0","0","0","49,168,439,010","0.02","14,765,297"
,106190,하이텍팜,"10,650","300","2.9","10,350","11,450","10,250","258,884","2,817,073,350","75,495,528,300","0.03","7,088,782"
,106240,파인테크닉스,"5,370","10","0.2","5,340","5,510","5,210","1,555,867","8,361,090,910","230,068,950,600","0.08","42,843,380"
,106520,디지탈옵틱,"650","13","2.0","648","668","631","1,762,663","1,146,466,105","60,246,226,950","0.02","92,686,503"
,108230,톱텍,"17,750","0","0.0","17,750","18,100","17,250","644,070","11,401,986,000","674,912,598,750","0.23","38,023,245"
,108320,실리콘웍스,"44,250","-1,700","-3.7","45,450","45,550","44,100","175,195","7,844,397,650","719,695,275,000","0.25","16,264,300"
,108380,대양전기공업,"11,400","200","1.8","11,250","11,550","11,100","21,714","246,965,650","109,067,596,200","0.04","9,567,333"
,108490,로보티즈,"12,650","-450","-3.4","12,800","12,950","12,450","125,787","1,599,243,350","142,325,150,000","0.05","11,251,000"
,108860,셀바스AI,"2,960","-50","-1.7","2,970","3,065","2,925","256,841","763,968,140","65,285,597,200","0.02","22,055,945"
,109080,옵티시스,"7,870","-130","-1.6","7,900","7,970","7,710","43,832","343,490,410","44,355,320,000","0.02","5,636,000"
,109610,에스와이,"3,800","5","0.1","3,850","3,850","3,705","47,066","176,817,930","95,119,631,600","0.03","25,031,482"
,109740,디에스케이,"7,000","60","0.9","6,860","7,040","6,860","55,648","386,032,040","142,483,341,000","0.05","20,354,763"
,109820,진매트릭스,"17,000","-1,400","-7.6","18,050","18,700","17,000","3,388,994","60,761,067,050","337,875,612,000","0.12","19,875,036"
,109860,동일금속,"11,300","-50","-0.4","11,200","11,500","11,200","7,061","79,955,200","79,100,000,000","0.03","7,000,000"
,109960,에이프로젠 H&G,"898","-22","-2.4","908","925","896","1,445,135","1,371,007,751","160,468,304,866","0.05","178,695,217"
,110020,전진바이오팜,"5,300","70","1.3","5,230","5,540","5,110","23,875","126,786,140","25,418,418,400","0.01","4,795,928"
,110790,크리스에프앤씨,"22,400","-600","-2.6","22,300","23,000","22,000","9,609","216,183,900","262,426,752,000","0.09","11,715,480"
,110990,디아이티,"6,870","-160","-2.3","7,030","7,030","6,850","48,960","338,440,430","129,843,000,000","0.04","18,900,000"
,111710,남화산업,"13,200","0","0.0","13,000","13,350","12,850","80,036","1,046,636,150","271,761,600,000","0.09","20,588,000"
,111820,지와이커머스,"2,465","0","0.0","0","0","0","0","0","60,317,401,310","0.02","24,469,534"
,111870,삼본전자,"1,355","-25","-1.8","1,380","1,390","1,330","504,436","686,560,700","95,602,839,355","0.03","70,555,601"
,112040,위메이드,"36,050","-250","-0.7","35,900","36,700","34,850","185,358","6,608,785,250","605,640,000,000","0.21","16,800,000"
,113810,디젠스,"439","-4","-0.9","443","447","432","140,676","61,585,415","14,323,714,389","0.00","32,628,051"
,114120,크루셜텍,"1,630","-40","-2.4","1,700","1,700","1,605","82,790","135,053,355","17,866,943,450","0.01","10,961,315"
,114190,강원,"2,500","0","0.0","0","0","0","0","0","45,387,277,500","0.02","18,154,911"
,114450,KPX생명과학,"6,630","-20","-0.3","6,620","6,950","6,530","355,319","2,381,727,870","99,450,000,000","0.03","15,000,000"
,114570,지스마트글로벌,"620","0","0.0","0","0","0","0","0","7,030,424,280","0.00","11,339,394"
,114630,우노앤컴퍼니,"2,990","5","0.2","2,975","3,035","2,925","45,792","135,526,490","40,586,155,350","0.01","13,573,965"
,114810,아이원스,"7,300","-210","-2.8","7,400","7,510","7,160","180,248","1,317,734,760","97,936,208,700","0.03","13,415,919"
,115160,휴맥스,"3,295","-40","-1.2","3,290","3,350","3,275","160,767","530,413,150","78,789,374,410","0.03","23,911,798"
,115180,큐리언트,"25,100","100","0.4","25,450","25,750","24,750","151,328","3,820,185,200","216,501,706,600","0.07","8,625,566"
,115310,인포바인,"17,800","300","1.7","17,500","17,800","17,450","2,513","44,155,800","56,833,317,400","0.02","3,192,883"
,115440,우리넷,"10,000","-300","-2.9","10,200","10,300","9,840","179,073","1,796,300,520","91,369,440,000","0.03","9,136,944"
,115450,지트리비앤티,"28,950","-350","-1.2","29,350","30,100","28,700","1,353,621","40,075,365,350","747,077,707,350","0.25","25,805,793"
,115480,씨유메디칼,"2,850","-70","-2.4","2,885","2,955","2,850","657,344","1,896,319,805","65,604,301,050","0.02","23,019,053"
,115500,케이씨에스,"4,655","-195","-4.0","4,845","4,850","4,605","111,719","524,226,800","55,860,000,000","0.02","12,000,000"
,115530,씨엔플러스,"839","0","0.0","0","0","0","0","0","50,419,474,275","0.02","60,094,725"
,115570,스타플렉스,"6,570","-210","-3.1","6,750","6,750","6,410","71,161","466,807,740","50,527,287,990","0.02","7,690,607"
,115610,이미지스,"3,010","5","0.2","3,090","3,090","2,980","62,083","187,731,205","23,084,075,280","0.01","7,669,128"
,115960,연우,"16,300","-250","-1.5","16,500","16,650","16,300","36,435","599,239,000","202,087,400,000","0.07","12,398,000"
,117670,알파홀딩스,"4,580","200","4.6","4,350","4,580","4,300","527,306","2,366,074,145","87,329,511,820","0.03","19,067,579"
,117730,티로보틱스,"10,800","-1,050","-8.9","11,550","11,550","10,550","515,532","5,728,764,400","60,257,833,200","0.02","5,579,429"
,118990,모트렉스,"3,480","-20","-0.6","3,440","3,490","3,405","484,274","1,671,174,255","129,931,127,880","0.04","37,336,531"
,119500,포메탈,"3,375","10","0.3","3,380","3,420","3,300","510,372","1,709,303,120","39,984,408,000","0.01","11,847,232"
,119610,인터로조,"22,450","-100","-0.4","22,300","22,750","22,200","37,330","839,128,150","262,147,258,100","0.09","11,676,938"
,119830,아이텍,"6,070","-140","-2.2","6,200","6,260","5,950","119,713","728,534,580","67,057,821,190","0.02","11,047,417"
,119850,지엔씨에너지,"6,080","-170","-2.7","6,110","6,310","6,000","705,912","4,324,569,880","99,078,634,240","0.03","16,295,828"
,119860,다나와,"29,500","50","0.2","29,050","29,750","29,050","44,748","1,312,007,100","385,707,249,000","0.13","13,074,822"
,120240,대정화금,"19,400","1,000","5.4","18,150","22,650","18,000","2,624,697","53,194,432,750","137,747,585,400","0.05","7,100,391"
,121440,골프존뉴딘홀딩스,"5,850","-30","-0.5","5,880","5,900","5,700","104,179","608,187,160","250,595,385,300","0.09","42,836,818"
,121600,나노신소재,"29,050","-1,000","-3.3","29,700","31,600","28,250","1,347,938","40,355,408,050","315,144,073,650","0.11","10,848,333"
,121800,비덴트,"5,940","-80","-1.3","6,030","6,050","5,890","259,510","1,544,121,000","201,909,646,620","0.07","33,991,523"
,121850,코이즈,"1,155","-35","-2.9","1,180","1,185","1,150","89,911","104,156,875","17,800,302,135","0.01","15,411,517"
,121890,에스디시스템,"739","0","0.0","0","0","0","0","0","6,686,160,142","0.00","9,047,578"
,122310,제노레이,"10,550","100","1.0","10,500","10,900","10,300","766,615","8,162,330,800","153,543,054,200","0.05","14,553,844"
,122350,삼기오토모티브,"2,770","-40","-1.4","2,780","2,850","2,730","569,740","1,589,863,950","101,515,901,800","0.03","36,648,340"
,122450,KMH,"7,610","-80","-1.0","7,610","7,680","7,490","116,013","880,935,680","172,503,343,020","0.06","22,667,982"
,122640,예스티,"7,140","20","0.3","7,070","7,370","7,000","166,021","1,196,267,580","102,967,003,860","0.04","14,421,149"
,122690,서진오토모티브,"1,725","-25","-1.4","1,740","1,755","1,705","12,284","21,176,525","33,708,649,350","0.01","19,541,246"
,122870,와이지엔터테인먼트,"38,300","-550","-1.4","38,500","39,150","37,650","254,186","9,752,687,350","700,197,114,700","0.24","18,281,909"
,122990,와이솔,"15,750","-50","-0.3","15,550","15,950","15,200","561,203","8,739,707,400","443,708,070,750","0.15","28,171,941"
,123010,아이에이네트웍스,"2,005","75","3.9","1,930","2,060","1,905","697,265","1,397,962,485","80,691,513,720","0.03","40,245,144"
,123040,엠에스오토텍,"5,120","-160","-3.0","5,250","5,280","5,100","681,758","3,528,819,860","175,538,411,520","0.06","34,284,846"
,123330,제닉,"3,970","-10","-0.2","3,980","4,050","3,915","32,591","129,731,735","27,790,000,000","0.01","7,000,000"
,123410,코리아에프티,"2,485","-75","-2.9","2,550","2,550","2,455","316,405","789,582,785","69,185,044,040","0.02","27,841,064"
,123420,선데이토즈,"24,650","-250","-1.0","24,900","25,650","24,450","130,762","3,266,120,700","235,896,605,300","0.08","9,569,842"
,123570,이엠넷,"3,715","310","9.1","3,600","3,735","3,450","610,493","2,214,730,080","82,755,629,770","0.03","22,276,078"
,123750,알톤스포츠,"3,245","-40","-1.2","3,300","3,335","3,230","36,224","118,763,745","41,361,733,765","0.01","12,746,297"
,123840,한일진공,"593","7","1.2","583","602","581","220,291","130,175,370","38,133,444,361","0.01","64,305,977"
,123860,아나패스,"20,500","-600","-2.8","20,550","21,150","20,400","42,024","869,112,600","207,617,850,000","0.07","10,127,700"
,124500,아이티센,"5,720","0","0.0","5,680","5,810","5,540","430,680","2,446,885,930","113,869,944,760","0.04","19,907,333"
,124560,태웅로직스,"3,480","-60","-1.7","3,480","3,530","3,445","74,700","259,959,175","61,422,000,000","0.02","17,650,000"
,125210,아모그린텍,"13,150","-650","-4.7","13,500","13,650","13,100","296,644","3,946,103,550","216,932,788,500","0.07","16,496,790"
,126600,코프라,"3,400","-80","-2.3","3,470","3,480","3,350","280,723","955,703,415","71,793,155,600","0.02","21,115,634"
,126640,화신정공,"1,210","-25","-2.0","1,215","1,245","1,205","999,600","1,221,603,650","44,012,403,270","0.01","36,373,887"
,126700,하이비젼시스템,"11,200","-300","-2.6","11,400","11,900","10,850","614,459","6,932,587,950","167,351,654,400","0.06","14,942,112"
,126870,뉴로스,"2,960","-100","-3.3","3,055","3,055","2,915","473,970","1,407,106,900","69,607,407,360","0.02","23,516,016"
,126880,제이엔케이히터,"7,650","-250","-3.2","7,780","8,100","7,650","1,149,909","9,011,688,700","174,597,671,250","0.06","22,823,225"
,127120,디엔에이링크,"7,760","200","2.6","7,580","8,180","7,400","752,651","5,899,901,030","102,962,605,520","0.04","13,268,377"
,127160,매직마이크로,"554","-23","-4.0","577","588","550","876,881","500,984,180","35,827,164,488","0.01","64,669,972"
,127710,아시아경제,"1,495","-20","-1.3","1,500","1,515","1,480","43,230","64,866,980","38,135,557,330","0.01","25,508,734"
,128540,에코캡,"2,715","-65","-2.3","2,775","2,780","2,635","486,182","1,312,788,685","39,527,142,000","0.01","14,558,800"
,128660,피제이메탈,"2,050","-10","-0.5","2,045","2,150","2,010","487,090","1,018,581,680","50,846,906,450","0.02","24,803,369"
,130500,GH신소재,"3,550","-15","-0.4","3,565","3,655","3,460","192,258","686,023,560","39,050,000,000","0.01","11,000,000"
,130580,나이스디앤비,"12,100","-100","-0.8","12,200","12,300","12,000","18,898","228,947,900","186,340,000,000","0.06","15,400,000"
