,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,035760,CJ ENM,"90,700","9,200","11.3","82,700","90,700","82,700","150,938","13,070,350,400","1,988,974,267,800","1.16","21,929,154"
,035810,이지바이오,"2,765","535","24.0","2,230","2,830","2,230","2,638,918","6,647,105,160","160,169,125,515","0.09","57,927,351"
,035890,서희건설,"715","59","9.0","665","715","653","2,976,328","2,034,777,552","148,063,049,420","0.09","207,081,188"
,035900,JYP Ent.,"17,700","1,150","7.0","17,000","18,000","16,400","501,300","8,605,900,600","628,261,358,400","0.37","35,494,992"
,036000,예림당,"1,590","90","6.0","1,415","1,645","1,415","308,006","466,328,405","36,624,500,430","0.02","23,034,277"
,036010,아비코전자,"3,345","270","8.8","3,050","3,385","3,050","137,153","443,276,980","44,464,864,230","0.03","13,292,934"
,036030,KTH,"3,675","150","4.3","3,505","3,755","3,335","285,179","1,024,060,980","131,252,705,850","0.08","35,715,022"
,036090,위지트,"430","36","9.1","394","439","393","1,654,316","682,697,690","36,116,983,980","0.02","83,992,986"
,036120,SCI평가정보,"1,440","195","15.7","1,270","1,530","1,270","1,056,239","1,504,460,850","51,120,000,000","0.03","35,500,000"
,036170,라이브파이낸셜,"1,275","10","0.8","1,250","1,370","1,245","5,625,357","7,378,750,755","49,873,014,750","0.03","39,116,090"
,036180,에이프런티어,"1,205","0","0.0","0","0","0","0","0","21,208,410,905","0.01","17,600,341"
,036190,금화피에스시,"21,000","50","0.2","20,500","21,700","20,500","5,178","109,092,250","126,000,000,000","0.07","6,000,000"
,036200,유니셈,"3,730","300","8.8","3,510","3,800","3,490","1,119,736","4,091,944,695","114,377,551,790","0.07","30,664,223"
,036260,이매진아시아,"2,220","0","0.0","0","0","0","0","0","97,187,539,620","0.06","43,778,171"
,036480,대성미생물,"8,660","280","3.3","8,220","8,820","8,220","85,603","733,526,790","32,908,000,000","0.02","3,800,000"
,036490,SK머티리얼즈,"130,700","13,800","11.8","119,300","130,700","119,200","70,984","9,020,904,600","1,378,580,861,100","0.80","10,547,673"
,036540,SFA반도체,"4,195","290","7.4","4,115","4,245","3,945","11,809,158","48,606,605,530","623,323,673,160","0.36","148,587,288"
,036560,영풍정밀,"5,260","270","5.4","4,870","5,260","4,870","87,189","446,361,725","82,845,000,000","0.05","15,750,000"
,036620,버추얼텍,"591","-5","-0.8","551","600","530","275,152","155,889,497","33,581,306,742","0.02","56,821,162"
,036630,세종텔레콤,"213","20","10.4","195","215","195","4,547,366","929,150,767","127,869,464,838","0.07","600,326,126"
,036640,HRS,"1,415","140","11.0","1,275","1,455","1,275","276,901","381,980,420","23,142,042,000","0.01","16,354,800"
,036670,KCI,"6,400","500","8.5","6,000","6,440","6,000","118,927","745,868,910","72,128,000,000","0.04","11,270,000"
,036690,코맥스,"2,150","175","8.9","1,850","2,160","1,850","88,883","183,770,020","31,306,865,950","0.02","14,561,333"
,036710,심텍홀딩스,"889","33","3.9","820","935","820","220,394","192,070,524","33,986,101,065","0.02","38,229,585"
,036800,나이스정보통신,"19,900","-200","-1.0","19,600","20,400","19,450","45,411","900,659,350","199,000,000,000","0.12","10,000,000"
,036810,에프에스티,"4,800","665","16.1","4,325","4,895","4,325","853,487","3,934,085,415","97,122,307,200","0.06","20,233,814"
,036830,솔브레인,"59,900","8,600","16.8","53,800","59,900","51,600","311,439","17,306,532,800","1,042,156,432,900","0.61","17,398,271"
,036890,진성티이씨,"4,165","495","13.5","3,640","4,165","3,640","135,301","524,753,700","93,638,646,220","0.05","22,482,268"
,036930,주성엔지니어링,"4,575","500","12.3","4,120","4,585","4,105","635,927","2,740,089,540","220,740,144,900","0.13","48,249,212"
,037030,파워넷,"2,105","140","7.1","1,950","2,160","1,950","362,390","743,612,800","25,280,237,470","0.01","12,009,614"
,037070,파세코,"5,300","495","10.3","4,860","5,360","4,850","176,479","900,974,885","74,200,000,000","0.04","14,000,000"
,037230,한국팩키지,"1,315","65","5.2","1,250","1,365","1,250","338,459","439,007,235","32,875,000,000","0.02","25,000,000"
,037330,인지디스플레,"1,120","100","9.8","1,010","1,130","1,010","679,698","725,665,865","49,151,450,880","0.03","43,885,224"
,037350,성도이엔지,"2,620","85","3.4","2,405","2,640","2,405","148,547","373,102,375","40,531,400,000","0.02","15,470,000"
,037370,EG,"5,180","390","8.1","4,790","5,200","4,600","80,809","397,867,330","38,850,000,000","0.02","7,500,000"
,037400,우리조명,"735","36","5.2","699","757","699","247,320","179,908,188","18,318,659,310","0.01","24,923,346"
,037440,희림,"3,435","-15","-0.4","3,405","3,465","3,260","41,955","141,533,895","47,823,701,625","0.03","13,922,475"
,037460,삼지전자,"5,960","560","10.4","5,410","5,960","5,410","342,765","1,951,608,120","97,258,391,120","0.06","16,318,522"
,037760,쎄니트,"1,095","95","9.5","991","1,095","991","454,890","475,896,421","37,047,048,495","0.02","33,832,921"
,037950,엘컴텍,"1,310","70","5.6","1,290","1,330","1,220","8,173,906","10,554,352,560","110,626,249,890","0.06","84,447,519"
,038010,제일테크노스,"2,680","265","11.0","2,250","2,680","2,250","97,949","247,974,240","24,120,000,000","0.01","9,000,000"
,038060,루멘스,"1,120","60","5.7","1,030","1,135","1,030","800,100","864,488,940","53,445,000,000","0.03","47,718,750"
,038070,서린바이오,"6,510","310","5.0","6,150","6,860","6,150","562,187","3,648,645,100","48,829,400,760","0.03","7,500,676"
,038110,에코플라스틱,"925","85","10.1","812","925","812","99,714","88,223,103","23,744,167,250","0.01","25,669,370"
,038160,팍스넷,"1,225","45","3.8","1,150","1,450","990","2,890,781","3,501,742,225","14,994,460,600","0.01","12,240,376"
,038290,마크로젠,"36,750","-1,250","-3.3","36,000","38,600","35,100","2,728,475","100,066,030,450","389,750,434,500","0.23","10,605,454"
,038340,UCI,"3,165","35","1.1","3,130","3,220","3,030","89,065","277,490,970","104,810,307,465","0.06","33,115,421"
,038390,레드캡투어,"11,000","1,090","11.0","9,820","11,600","9,820","14,860","157,613,870","94,484,280,000","0.06","8,589,480"
,038460,바이오스마트,"3,080","230","8.1","2,850","3,135","2,850","202,198","610,937,970","61,644,949,520","0.04","20,014,594"
,038500,삼표시멘트,"2,355","305","14.9","2,010","2,395","2,010","437,982","957,489,925","252,826,142,415","0.15","107,357,173"
,038530,골드퍼시픽,"1,755","405","30.0","1,350","1,755","1,210","4,106,916","6,092,029,390","59,422,473,045","0.03","33,858,959"
,038540,상상인,"5,560","810","17.0","4,800","5,830","4,800","987,616","5,299,675,130","307,625,420,280","0.18","55,328,313"
,038620,위즈코프,"653","53","8.8","551","662","551","770,010","470,670,084","25,356,494,116","0.01","38,830,772"
,038680,에스넷,"3,765","320","9.3","3,480","3,795","3,480","252,753","917,265,420","60,523,184,475","0.04","16,075,215"
,038870,에코바이오,"2,610","480","22.5","2,040","2,655","2,040","161,122","371,957,345","30,304,694,340","0.02","11,610,994"
,038880,아이에이,"299","25","9.1","277","309","271","2,998,209","862,597,345","72,183,767,019","0.04","241,417,281"
,038950,파인디지털,"2,655","15","0.6","2,465","2,655","2,465","23,468","60,379,480","27,109,581,075","0.02","10,210,765"
,039010,현대통신,"4,500","310","7.4","4,000","4,500","3,840","285,769","1,179,005,330","38,812,500,000","0.02","8,625,000"
,039020,이건홀딩스,"1,480","110","8.0","1,330","1,490","1,330","78,323","108,114,815","33,425,369,320","0.02","22,584,709"
,039030,이오테크닉스,"49,000","8,700","21.6","43,200","49,650","41,200","574,432","26,347,102,200","603,657,950,000","0.35","12,319,550"
,039200,오스코텍,"19,100","1,450","8.2","18,400","19,150","18,150","336,071","6,247,792,100","557,725,940,100","0.33","29,200,311"
,039230,에이아이비트,"181","-3","-1.6","170","204","170","13,414,090","2,475,045,323","18,889,625,713","0.01","104,362,573"
,039240,경남스틸,"1,100","85","8.4","1,015","1,155","1,015","95,890","102,325,660","27,500,000,000","0.02","25,000,000"
,039290,인포뱅크,"4,090","420","11.4","3,700","4,100","3,700","167,165","647,310,270","35,558,370,020","0.02","8,693,978"
,039310,세중,"1,205","35","3.0","1,155","1,230","1,080","288,875","334,972,170","21,836,608,735","0.01","18,121,667"
,039340,한국경제TV,"3,440","310","9.9","3,150","3,440","3,150","79,609","261,846,480","79,120,000,000","0.05","23,000,000"
,039420,케이엘넷,"1,345","95","7.6","1,235","1,360","1,235","214,624","283,272,195","32,488,111,850","0.02","24,154,730"
,039440,에스티아이,"9,900","790","8.7","9,290","10,100","9,080","828,940","7,972,846,180","156,717,000,000","0.09","15,830,000"
,039560,다산네트웍스,"4,150","395","10.5","3,830","4,150","3,805","766,850","3,041,966,370","133,124,895,200","0.08","32,078,288"
,039610,화성밸브,"3,135","265","9.2","2,895","3,150","2,895","185,137","558,296,100","32,636,604,000","0.02","10,410,400"
,039670,한류타임즈,"917","0","0.0","0","0","0","0","0","54,949,071,884","0.03","59,922,652"
,039740,한국정보공학,"1,820","60","3.4","1,630","1,850","1,630","212,705","358,453,665","14,593,482,540","0.01","8,018,397"
,039830,오로라,"6,790","590","9.5","6,300","6,830","6,220","233,679","1,532,981,700","73,080,023,100","0.04","10,762,890"
,039840,디오,"22,300","4,050","22.2","18,500","22,650","18,100","394,125","7,763,450,600","346,176,324,600","0.20","15,523,602"
,039860,나노엔텍,"3,900","755","24.0","3,165","3,950","3,165","385,421","1,380,347,045","103,477,947,300","0.06","26,532,807"
,039980,리노스,"831","35","4.4","775","835","775","619,820","499,108,120","32,909,015,193","0.02","39,601,703"
,040160,누리텔레콤,"3,645","145","4.1","3,465","3,700","3,465","59,542","215,445,415","43,942,425,075","0.03","12,055,535"
,040300,YTN,"1,265","35","2.8","1,235","1,305","1,220","253,630","318,921,315","53,130,000,000","0.03","42,000,000"
,040350,큐로컴,"1,980","410","26.1","1,700","1,980","1,690","2,339,128","4,235,246,040","225,240,921,180","0.13","113,758,041"
,040420,정상제이엘에스,"5,920","480","8.8","5,480","5,950","5,480","35,554","203,742,580","92,811,107,840","0.05","15,677,552"
,040610,SG&G,"925","106","12.9","801","925","801","209,517","175,729,316","31,530,656,300","0.02","34,087,196"
,040910,아이씨디,"11,600","950","8.9","10,950","11,650","10,750","767,110","8,612,962,000","203,794,843,600","0.12","17,568,521"
,041020,인프라웨어,"993","7","0.7","913","997","913","287,402","277,526,070","37,200,917,880","0.02","37,463,160"
,041140,넥슨지티,"3,700","510","16.0","3,145","3,700","3,145","355,178","1,195,606,780","130,881,291,400","0.08","35,373,322"
,041190,우리기술투자,"1,370","205","17.6","1,210","1,460","1,210","7,091,396","9,715,856,560","115,080,000,000","0.07","84,000,000"
,041440,에버다임,"2,380","-70","-2.9","2,265","2,500","2,265","103,712","247,593,755","42,639,946,720","0.02","17,915,944"
,041460,한국전자인증,"2,195","275","14.3","1,895","2,230","1,895","359,335","741,896,385","47,103,051,555","0.03","21,459,249"
,041510,에스엠,"19,450","450","2.4","19,150","19,900","18,350","672,829","12,762,441,150","456,046,114,450","0.27","23,447,101"
,041520,이라이콤,"2,530","140","5.9","2,390","2,560","2,365","50,033","123,501,565","30,837,486,900","0.02","12,188,730"
,041590,젬백스지오,"700","23","3.4","681","720","617","1,569,367","1,049,260,525","47,208,949,900","0.03","67,441,357"
,041830,인바디,"15,200","1,000","7.0","14,700","15,550","14,350","100,256","1,493,136,500","207,993,486,400","0.12","13,683,782"
,041910,에스텍파마,"6,200","640","11.5","5,600","6,240","5,600","311,999","1,857,938,810","73,769,230,600","0.04","11,898,263"
,041920,메디아나,"7,940","1,090","15.9","7,700","8,460","7,200","799,055","6,308,131,040","68,684,938,240","0.04","8,650,496"
,041930,동아화성,"2,715","195","7.7","2,520","2,780","2,520","372,791","986,772,810","42,897,000,000","0.03","15,800,000"
,041960,코미팜,"20,200","1,350","7.2","19,350","20,450","19,150","3,620,002","72,221,278,400","1,292,161,498,200","0.75","63,968,391"
,042000,카페24,"24,500","4,000","19.5","20,800","24,500","20,800","262,105","5,856,245,400","231,049,626,500","0.13","9,430,597"
,042040,케이피엠테크,"516","24","4.9","482","530","482","1,110,502","567,055,205","50,057,460,312","0.03","97,010,582"
,042110,에스씨디,"702","46","7.0","630","703","630","388,108","260,996,276","33,927,353,928","0.02","48,329,564"
,042370,비츠로테크,"3,895","250","6.9","3,670","4,000","3,650","358,305","1,350,399,865","87,068,335,335","0.05","22,353,873"
,042420,네오위즈홀딩스,"10,450","500","5.0","10,100","10,700","9,950","105,020","1,072,191,960","92,554,249,700","0.05","8,856,866"
,042500,링네트,"2,675","135","5.3","2,575","2,750","2,575","400,789","1,070,136,155","40,705,148,650","0.02","15,216,878"
,042510,라온시큐어,"1,470","95","6.9","1,385","1,490","1,385","345,069","497,102,795","46,760,129,640","0.03","31,809,612"
,042520,한스바이오메드,"13,950","1,200","9.4","12,750","14,050","12,500","230,013","3,095,080,000","138,139,233,300","0.08","9,902,454"
,042600,새로닉스,"2,475","20","0.8","2,340","2,500","2,340","16,860","41,186,700","30,748,345,650","0.02","12,423,574"
,042940,상지카일룸,"1,060","15","1.4","1,050","1,115","999","459,654","471,666,954","45,110,795,240","0.03","42,557,354"
,043090,큐브앤컴퍼니,"1,510","115","8.2","1,390","1,510","1,320","468,589","669,754,860","46,032,430,030","0.03","30,485,053"
,043100,솔고바이오,"140","0","0.0","0","0","0","0","0","22,641,609,900","0.01","161,725,785"
,043150,바텍,"19,850","2,850","16.8","17,500","20,100","17,050","85,720","1,560,517,300","294,856,981,600","0.17","14,854,256"
,043200,파루,"1,550","55","3.7","1,500","1,605","1,475","1,781,030","2,732,332,145","59,839,879,700","0.03","38,606,374"
,043220,에이치엘비파워,"1,055","20","1.9","1,090","1,095","1,015","3,660,112","3,831,945,225","96,126,722,735","0.06","91,115,377"
,043260,성호전자,"399","28","7.6","352","419","352","983,109","374,936,147","14,203,619,157","0.01","35,598,043"
,043290,케이맥,"5,700","570","11.1","4,910","5,750","4,910","119,823","651,806,720","41,598,771,000","0.02","7,298,030"
,043340,에쎈테크,"1,175","80","7.3","1,150","1,200","1,065","2,070,815","2,359,765,040","84,600,000,000","0.05","72,000,000"
,043360,디지아이,"1,385","30","2.2","1,300","1,465","1,300","23,711","32,664,440","12,465,000,000","0.01","9,000,000"
,043370,평화정공,"4,795","430","9.8","4,375","4,795","4,375","53,492","245,445,395","100,695,000,000","0.06","21,000,000"
,043590,크로바하이텍,"1,490","0","0.0","0","0","0","0","0","34,717,000,000","0.02","23,300,000"
,043610,지니뮤직,"1,755","235","15.5","1,500","1,760","1,300","308,418","484,842,355","101,992,593,690","0.06","58,115,438"
,043650,국순당,"3,595","0","0.0","0","0","0","0","0","64,200,602,880","0.04","17,858,304"
,043710,서울리거,"646","-92","-12.5","739","800","643","233,543","162,465,114","21,650,888,968","0.01","33,515,308"
,043910,자연과환경,"1,305","80","6.5","1,275","1,325","1,230","6,305,783","8,077,970,985","69,359,910,885","0.04","53,149,357"
,044060,조광ILI,"3,745","545","17.0","3,210","3,745","3,200","159,524","547,878,530","37,021,781,720","0.02","9,885,656"
,044180,KD,"495","0","0.0","0","0","0","0","0","38,784,885,480","0.02","78,353,304"
,044340,위닉스,"13,150","950","7.8","12,400","13,300","12,100","789,419","10,060,126,400","235,035,538,750","0.14","17,873,425"
,044480,바이오제네틱스,"2,815","165","6.2","2,650","2,900","2,600","164,603","446,268,625","36,414,048,985","0.02","12,935,719"
,044490,태웅,"4,250","305","7.7","3,945","4,260","3,945","73,366","303,377,860","85,031,369,250","0.05","20,007,381"
,044780,에이치케이,"830","24","3.0","753","841","750","392,317","309,662,690","15,359,803,210","0.01","18,505,787"
,044960,이글벳,"3,450","210","6.5","3,240","3,490","3,235","448,526","1,509,488,740","43,614,496,350","0.03","12,641,883"
,045060,오공,"4,430","160","3.8","4,390","4,640","4,295","2,105,890","9,317,562,800","75,052,944,820","0.04","16,941,974"
,045100,한양이엔지,"8,410","1,020","13.8","7,500","8,470","7,470","154,400","1,234,784,390","151,380,000,000","0.09","18,000,000"
,045300,성우테크론,"2,575","205","8.6","2,395","2,995","2,380","39,559","100,993,320","23,762,342,050","0.01","9,228,094"
,045340,토탈소프트,"2,330","115","5.2","2,215","2,330","2,095","84,682","191,956,350","19,940,233,200","0.01","8,558,040"
,045390,대아티아이,"2,760","260","10.4","2,575","2,790","2,545","2,144,825","5,689,018,000","196,378,200,720","0.11","71,151,522"
,045510,정원엔시스,"1,140","60","5.6","1,030","1,140","1,015","61,582","66,025,810","36,718,592,880","0.02","32,209,292"
,045520,크린앤사이언스,"17,650","800","4.8","17,150","17,900","16,800","305,632","5,309,390,400","114,725,000,000","0.07","6,500,000"
,045660,에이텍,"6,500","430","7.1","6,250","6,650","6,110","374,841","2,396,109,580","53,690,000,000","0.03","8,260,000"
,045890,GV,"1,845","75","4.2","1,770","2,020","1,730","1,220,724","2,281,984,775","70,565,497,290","0.04","38,246,882"
,045970,코아시아,"4,490","290","6.9","4,160","4,490","4,100","106,179","456,331,975","113,586,946,890","0.07","25,297,761"
,046070,코다코,"2,195","0","0.0","0","0","0","0","0","85,746,041,920","0.05","39,064,256"
,046110,한일네트웍스,"2,895","160","5.8","2,570","2,935","2,570","87,479","236,963,365","34,607,487,165","0.02","11,954,227"
,046120,오르비텍,"1,560","140","9.9","1,475","1,560","1,420","305,314","455,092,935","37,113,293,880","0.02","23,790,573"
,046140,SBS콘텐츠허브,"4,675","550","13.3","4,150","4,790","4,150","141,459","641,988,080","100,342,119,625","0.06","21,463,555"
,046210,파나진,"1,295","-65","-4.8","1,315","1,405","1,240","326,475","420,572,105","41,616,974,700","0.02","32,136,660"
,046310,백금T&A,"1,590","135","9.3","1,470","1,620","1,460","445,399","688,345,530","24,825,964,260","0.01","15,613,814"
,046390,삼화네트웍스,"909","69","8.2","842","931","842","347,109","307,932,255","39,148,751,097","0.02","43,067,933"
,046440,KG모빌리언스,"3,430","285","9.1","3,165","3,430","3,165","252,514","834,913,310","133,171,698,240","0.08","38,825,568"
,046890,서울반도체,"10,800","650","6.4","10,400","10,950","10,250","1,608,509","17,091,152,900","629,698,320,000","0.37","58,305,400"
,046940,우원개발,"3,840","330","9.4","3,530","3,870","3,500","1,292,848","4,720,374,195","69,405,504,000","0.04","18,074,350"
,046970,우리로,"1,570","25","1.6","1,520","1,640","1,515","357,925","558,529,390","42,196,743,990","0.02","26,876,907"
,047080,한빛소프트,"1,900","295","18.4","1,450","1,990","1,450","296,140","512,971,020","47,081,688,400","0.03","24,779,836"
,047310,파워로직스,"5,740","880","18.1","5,000","5,750","4,985","1,369,183","7,249,596,735","197,576,436,680","0.12","34,420,982"
,047560,이스트소프트,"5,200","265","5.4","4,935","5,300","4,935","23,259","119,199,155","51,476,880,000","0.03","9,899,400"
,047770,코데즈컴바인,"1,425","55","4.0","1,350","1,470","1,350","157,001","220,324,835","53,925,707,850","0.03","37,842,602"
,047820,초록뱀,"862","52","6.4","810","885","810","7,728,725","6,614,408,654","73,990,417,362","0.04","85,835,751"
,047920,메디포럼제약,"3,065","130","4.4","2,860","3,115","2,860","179,811","537,580,075","42,445,263,245","0.02","13,848,373"
,048260,오스템임플란트,"27,900","5,100","22.4","22,850","28,650","22,850","188,213","4,709,590,650","398,571,504,300","0.23","14,285,717"
,048410,현대바이오,"7,230","580","8.7","6,700","7,240","6,590","1,837,409","12,713,751,790","259,671,790,710","0.15","35,915,877"
,048430,유라테크,"3,700","190","5.4","3,510","3,885","3,460","196,818","723,463,365","42,624,000,000","0.02","11,520,000"
,048470,대동스틸,"3,785","225","6.3","3,635","3,900","3,615","151,157","563,690,520","37,850,000,000","0.02","10,000,000"
,048530,인트론바이오,"9,280","680","7.9","8,910","9,800","8,630","1,073,762","9,917,027,450","278,499,713,600","0.16","30,010,745"
,048550,SM C&C,"884","39","4.6","825","899","825","306,692","265,181,155","83,149,946,984","0.05","94,061,026"
,048770,TPC,"1,750","40","2.3","1,655","1,795","1,595","202,407","340,156,490","23,590,483,000","0.01","13,480,276"
,048830,엔피케이,"1,035","25","2.5","1,010","1,070","960","235,209","238,602,184","19,379,260,305","0.01","18,723,923"
,048870,시너지이노베이션,"1,315","120","10.0","1,225","1,320","1,225","430,005","542,008,165","85,753,323,695","0.05","65,211,653"
,048910,대원미디어,"4,260","325","8.3","3,920","4,295","3,895","159,580","655,848,655","53,586,309,960","0.03","12,578,946"
,049070,인탑스,"8,100","840","11.6","7,400","8,140","7,400","227,993","1,792,611,020","139,320,000,000","0.08","17,200,000"
,049080,기가레인,"662","11","1.7","601","695","601","659,878","433,044,026","34,606,791,440","0.02","52,276,120"
,049120,파인디앤씨,"901","131","17.0","719","948","719","606,013","489,675,555","23,750,309,544","0.01","26,359,944"
,049180,셀루메드,"5,980","0","0.0","0","0","0","0","0","145,526,284,020","0.08","24,335,499"
,049430,코메론,"6,640","400","6.4","5,800","6,740","5,800","137,075","874,483,410","60,078,720,000","0.04","9,048,000"
,049470,SGA,"341","14","4.3","302","373","302","295,742","98,138,417","16,491,526,909","0.01","48,362,249"
,049480,오픈베이스,"1,630","100","6.5","1,530","1,640","1,500","1,599,792","2,527,810,850","51,218,484,290","0.03","31,422,383"
,049520,유아이엘,"3,780","295","8.5","3,410","3,780","3,410","36,597","130,100,220","82,347,058,080","0.05","21,784,936"
,049550,잉크테크,"3,030","130","4.5","2,800","3,030","2,765","62,353","184,030,450","48,540,393,960","0.03","16,019,932"
,049630,재영솔루텍,"596","32","5.7","564","620","564","882,997","520,557,638","43,385,770,532","0.03","72,794,917"
,049720,고려신용정보,"4,300","110","2.6","4,315","4,500","4,125","93,715","399,002,350","61,490,000,000","0.04","14,300,000"
,049830,승일,"5,750","450","8.5","5,320","5,790","5,320","66,456","371,060,200","35,259,644,000","0.02","6,132,112"
,049950,미래컴퍼니,"13,400","2,350","21.3","11,000","13,950","11,000","180,876","2,113,037,450","109,132,708,800","0.06","8,144,232"
,049960,쎌바이오텍,"10,950","900","9.0","10,150","11,150","10,150","88,527","953,698,700","102,930,000,000","0.06","9,400,000"
,050090,휘닉스소재,"490","66","15.6","395","490","395","2,220,394","965,059,681","33,878,081,580","0.02","69,138,942"
,050110,캠시스,"1,920","170","9.7","1,795","1,940","1,720","6,629,925","12,168,225,280","129,313,186,560","0.08","67,350,618"
,050120,라이브플렉스,"496","19","4.0","477","505","477","891,636","438,538,895","41,211,774,480","0.02","83,088,255"
,050320,에이앤티앤,"1,385","0","0.0","0","0","0","0","0","43,851,537,600","0.03","31,661,760"
,050540,한국코퍼레이션,"365","-13","-3.4","380","417","283","34,174,513","12,175,310,522","14,156,741,445","0.01","38,785,593"
,050760,에스폴리텍,"2,350","360","18.1","2,070","2,460","2,025","515,809","1,163,381,630","38,386,493,300","0.02","16,334,678"
,050860,아세아텍,"2,270","195","9.4","2,125","2,305","2,100","697,720","1,540,457,155","39,725,000,000","0.02","17,500,000"
,050890,쏠리드,"4,450","340","8.3","4,300","4,450","4,210","2,398,430","10,409,109,270","232,224,028,750","0.14","52,185,175"
,050960,수산아이앤티,"4,160","-40","-1.0","3,870","4,305","3,870","27,176","112,441,265","28,084,160,000","0.02","6,751,000"
,051160,지어소프트,"4,595","280","6.5","4,320","4,650","4,185","238,784","1,070,557,800","66,970,080,225","0.04","14,574,555"
,051360,토비스,"5,750","400","7.5","5,300","5,750","5,300","126,865","711,181,700","96,123,083,500","0.06","16,717,058"
,051370,인터플렉스,"8,300","1,140","15.9","7,200","8,300","7,160","317,095","2,417,645,570","193,618,017,600","0.11","23,327,472"
,051380,피씨디렉트,"6,180","-940","-13.2","7,160","8,180","5,480","3,940,722","25,966,743,060","47,391,552,480","0.03","7,668,536"
,051390,YW,"2,970","310","11.6","2,505","2,990","2,505","29,461","79,206,725","33,725,442,960","0.02","11,355,368"
,051490,나라엠앤디,"2,315","350","17.8","2,100","2,400","2,020","251,802","546,455,825","32,873,000,000","0.02","14,200,000"
,051500,CJ프레시웨이,"13,200","1,500","12.8","11,800","13,500","11,800","140,817","1,802,073,300","156,704,935,200","0.09","11,871,586"
,051780,큐로홀딩스,"645","55","9.3","594","648","594","737,847","463,046,091","51,182,959,125","0.03","79,353,425"
,051980,센트럴바이오,"496","31","6.7","467","525","467","1,049,198","531,938,350","22,967,225,440","0.01","46,304,890"
,052020,에스티큐브,"8,190","960","13.3","7,300","8,330","7,300","886,034","6,858,481,700","246,585,986,010","0.14","30,108,179"
,052190,이에스에이,"326","10","3.2","301","345","290","2,212,376","707,735,741","14,931,291,934","0.01","45,801,509"
,052220,iMBC,"1,385","60","4.5","1,320","1,410","1,320","58,919","80,583,615","31,855,000,000","0.02","23,000,000"
,052260,SK바이오랜드,"19,100","950","5.2","18,800","19,400","18,400","1,749,744","33,071,765,650","286,500,000,000","0.17","15,000,000"
,052300,W홀딩컴퍼니,"186","9","5.1","181","195","176","2,751,598","505,629,735","33,140,927,022","0.02","178,177,027"
,052330,코텍,"7,270","370","5.4","6,900","7,280","6,900","119,385","850,747,220","113,226,993,040","0.07","15,574,552"
,052400,코나아이,"13,050","0","0.0","0","0","0","0","0","203,046,489,900","0.12","15,559,118"
,052420,오성첨단소재,"1,415","75","5.6","1,345","1,450","1,345","2,043,412","2,838,512,615","87,682,208,375","0.05","61,966,225"
,052460,아이크래프트,"1,750","100","6.1","1,650","1,815","1,650","258,633","448,957,360","25,563,888,000","0.01","14,607,936"
,052600,한네트,"1,845","60","3.4","1,770","1,900","1,765","195,004","356,421,075","21,335,026,500","0.01","11,563,700"
,052670,제일바이오,"4,430","245","5.8","4,190","4,770","4,190","1,912,865","8,521,981,145","66,450,000,000","0.04","15,000,000"
,052710,아모텍,"16,750","1,250","8.1","15,500","17,300","15,500","328,674","5,377,619,450","163,202,050,500","0.10","9,743,406"
,052770,와이디온라인,"4,460","0","0.0","0","0","0","0","0","32,518,212,340","0.02","7,291,079"
,052790,액토즈소프트,"4,500","570","14.5","3,930","4,500","3,930","156,965","656,761,855","50,987,871,000","0.03","11,330,638"
,052860,아이앤씨,"2,450","90","3.8","2,360","2,460","2,225","490,583","1,175,345,555","43,028,257,300","0.03","17,562,554"
,052900,KMH하이텍,"690","56","8.8","631","700","631","452,442","304,237,270","32,350,994,310","0.02","46,885,499"
,053030,바이넥스,"8,560","610","7.7","8,030","8,920","8,010","5,347,037","45,596,991,760","271,703,370,880","0.16","31,741,048"
,053050,지에스이,"1,015","40","4.1","975","1,035","975","303,237","305,803,053","30,437,410,955","0.02","29,987,597"
,053060,세동,"523","25","5.0","460","525","460","94,900","47,534,855","11,197,953,000","0.01","21,411,000"
,053110,소리바다,"401","21","5.5","380","416","375","1,892,822","752,202,780","37,673,543,386","0.02","93,948,986"
,053160,프리엠스,"4,090","365","9.8","3,595","4,090","3,595","37,952","151,875,750","24,540,000,000","0.01","6,000,000"
,053260,금강철강,"2,655","165","6.6","2,400","2,720","2,400","44,312","113,318,540","49,701,600,000","0.03","18,720,000"
,053270,구영테크,"954","44","4.8","900","985","900","548,266","522,279,024","25,180,041,996","0.01","26,394,174"
,053280,예스24,"3,350","300","9.8","3,070","3,350","3,050","88,449","284,817,120","57,620,000,000","0.03","17,200,000"
,053290,NE능률,"2,000","45","2.3","1,935","2,105","1,915","875,726","1,751,584,350","30,024,148,000","0.02","15,012,074"
,053300,한국정보인증,"2,285","80","3.6","2,100","2,445","2,100","224,850","495,792,205","71,212,025,000","0.04","31,165,000"
,053350,이니텍,"3,085","20","0.6","3,065","3,255","2,880","188,902","564,509,300","61,054,975,860","0.04","19,790,916"
,053450,세코닉스,"3,135","475","17.9","2,700","3,175","2,700","320,564","932,396,105","37,003,285,935","0.02","11,803,281"
,053580,웹케시,"32,750","2,350","7.7","30,550","32,900","30,550","62,503","2,000,309,000","221,509,701,250","0.13","6,763,655"
