,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,087010,펩트론,"20,000","400","2.0","19,600","20,000","19,050","250,129","4,845,310,800","306,530,000,000","0.10","15,326,500"
,087260,모바일어플라이언스,"3,775","-75","-2.0","3,870","3,870","3,770","1,059,144","4,018,513,720","113,250,000,000","0.04","30,000,000"
,087600,픽셀플러스,"5,080","30","0.6","5,190","5,190","5,030","22,102","112,551,260","41,486,114,640","0.01","8,166,558"
,087730,에스모 머티리얼즈,"2,720","0","0.0","0","0","0","0","0","26,570,513,120","0.01","9,768,571"
,088130,동아엘텍,"7,300","20","0.3","7,320","7,350","7,200","49,556","359,163,750","77,839,447,400","0.03","10,662,938"
,088290,이원컴포텍,"5,640","-100","-1.7","5,690","5,800","5,330","340,957","1,862,422,920","96,149,964,240","0.03","17,047,866"
,088390,이녹스,"7,360","420","6.0","6,940","8,350","6,800","541,365","4,171,396,740","68,822,211,840","0.02","9,350,844"
,088800,에이스테크,"19,750","450","2.3","19,350","21,300","19,050","4,766,771","97,047,038,050","808,919,078,000","0.27","40,957,928"
,088910,동우팜투테이블,"3,355","25","0.8","3,340","3,405","3,300","197,800","661,376,965","86,665,568,220","0.03","25,831,764"
,089010,켐트로닉스,"15,350","600","4.1","14,950","16,350","14,950","2,055,206","32,303,422,950","223,684,728,250","0.08","14,572,295"
,089030,테크윙,"21,250","-50","-0.2","21,150","21,300","20,650","493,941","10,407,833,850","410,524,202,500","0.14","19,318,786"
,089140,넥스턴,"7,830","-70","-0.9","7,900","7,900","7,750","17,059","133,203,100","92,758,251,600","0.03","11,846,520"
,089150,케이씨티,"4,025","5","0.1","4,020","4,095","3,935","982,057","3,945,522,535","69,028,750,000","0.02","17,150,000"
,089230,THE E&M,"730","8","1.1","726","752","720","1,234,268","907,850,514","90,774,168,480","0.03","124,348,176"
,089530,에이티세미콘,"485","-1","-0.2","490","490","480","274,808","133,058,045","42,930,168,820","0.01","88,515,812"
,089600,나스미디어,"29,400","-450","-1.5","29,750","29,950","29,250","40,797","1,199,589,550","257,387,915,400","0.09","8,754,691"
,089790,제이티,"6,580","-20","-0.3","6,630","6,650","6,460","269,464","1,763,765,120","67,876,075,540","0.02","10,315,513"
,089850,유비벨록스,"7,950","610","8.3","7,250","7,980","7,190","205,709","1,583,397,970","56,569,791,150","0.02","7,115,697"
,089890,코세스,"6,950","140","2.1","7,100","7,200","6,800","458,452","3,187,272,800","117,121,135,900","0.04","16,851,962"
,089970,에이피티씨,"15,300","-200","-1.3","15,400","15,500","14,950","149,401","2,263,261,200","355,489,303,500","0.12","23,234,595"
,089980,상아프론테크,"37,000","2,950","8.7","33,400","38,450","33,150","1,849,148","67,396,313,850","581,816,305,000","0.20","15,724,765"
,090150,광진윈텍,"2,995","-20","-0.7","3,015","3,040","2,930","52,633","156,288,785","28,926,887,035","0.01","9,658,393"
,090360,로보스타,"14,500","50","0.4","14,450","14,700","14,250","55,323","801,897,350","141,375,000,000","0.05","9,750,000"
,090410,덕신하우징,"1,450","15","1.0","1,435","1,465","1,425","1,010,845","1,458,742,420","64,092,269,250","0.02","44,201,565"
,090460,비에이치,"23,100","-550","-2.3","23,650","23,850","22,800","1,762,231","40,989,066,550","761,906,052,600","0.26","32,982,946"
,090470,제이스텍,"10,100","50","0.5","10,000","10,150","9,850","113,453","1,130,524,610","147,437,860,800","0.05","14,597,808"
,090710,휴림로봇,"760","-6","-0.8","766","766","756","617,659","468,662,041","63,117,349,440","0.02","83,049,144"
,090740,아이엠이연이,"5,060","-1,270","-20.1","6,020","6,180","4,695","9,634,400","48,691,514,905","95,626,668,060","0.03","18,898,551"
,090850,이지웰,"11,850","-150","-1.2","12,050","12,200","11,600","198,592","2,343,349,100","138,564,171,150","0.05","11,693,179"
,091120,이엠텍,"13,400","-450","-3.2","13,800","13,800","13,150","257,865","3,448,672,550","215,216,542,400","0.07","16,060,936"
,091340,S&K폴리텍,"5,780","-150","-2.5","5,890","5,910","5,760","109,345","635,731,880","67,647,507,380","0.02","11,703,721"
,091440,텔레필드,"4,715","250","5.6","4,465","4,840","4,455","618,027","2,893,825,240","43,264,250,625","0.01","9,175,875"
,091580,상신이디피,"9,320","-180","-1.9","9,440","9,450","9,240","261,036","2,429,507,940","118,038,266,000","0.04","12,665,050"
,091590,남화토건,"14,800","-350","-2.3","15,150","15,150","14,650","160,566","2,383,655,650","173,752,000,000","0.06","11,740,000"
,091700,파트론,"10,400","-500","-4.6","10,700","10,750","10,300","1,799,348","18,831,684,300","563,226,664,000","0.19","54,156,410"
,091970,나노캠텍,"1,775","30","1.7","1,740","1,780","1,710","420,145","734,725,170","45,626,603,975","0.02","25,705,129"
,091990,셀트리온헬스케어,"103,200","300","0.3","102,900","104,100","101,000","1,185,121","121,427,879,800","15,625,133,462,400","5.28","151,406,332"
,092040,아미코젠,"36,250","900","2.6","35,500","36,600","34,850","292,650","10,458,357,150","696,254,112,500","0.24","19,207,010"
,092070,디엔에프,"16,100","1,700","11.8","14,500","16,200","14,500","702,893","10,957,242,000","173,265,430,800","0.06","10,761,828"
,092130,이크레더블,"21,050","100","0.5","21,100","21,200","20,800","6,181","129,598,750","253,517,780,000","0.09","12,043,600"
,092190,서울바이오시스,"18,800","-200","-1.0","19,000","19,300","18,650","556,944","10,542,456,350","718,604,676,400","0.24","38,223,653"
,092300,현우산업,"3,365","75","2.3","3,280","3,415","3,250","334,346","1,120,850,935","51,493,003,355","0.02","15,302,527"
,092460,한라IMS,"5,530","20","0.4","5,560","5,590","5,500","14,640","81,032,260","64,949,728,340","0.02","11,744,978"
,092600,앤씨앤,"2,935","-95","-3.1","3,030","3,045","2,830","681,156","1,991,145,770","61,480,912,500","0.02","20,947,500"
,092730,네오팜,"31,450","-550","-1.7","31,900","32,000","31,400","84,608","2,672,150,350","258,121,503,450","0.09","8,207,361"
,092870,엑시콘,"12,300","0","0.0","12,100","12,550","12,000","130,404","1,601,647,650","115,378,833,900","0.04","9,380,393"
,093190,빅솔론,"5,050","-50","-1.0","5,000","5,090","4,980","96,400","484,634,380","97,156,470,250","0.03","19,238,905"
,093320,케이아이엔엑스,"64,500","2,100","3.4","62,500","64,700","62,100","85,543","5,461,772,300","314,760,000,000","0.11","4,880,000"
,093380,풍강,"2,860","-5","-0.2","2,885","2,890","2,840","120,135","344,544,115","28,254,835,180","0.01","9,879,313"
,093520,매커스,"4,005","0","0.0","4,050","4,060","3,975","90,584","363,513,075","64,733,183,460","0.02","16,163,092"
,093640,다믈멀티미디어,"2,995","-10","-0.3","3,000","3,050","2,950","77,359","232,742,700","32,341,615,320","0.01","10,798,536"
,093920,서원인텍,"7,370","70","1.0","7,280","7,470","7,140","199,051","1,451,810,520","137,082,000,000","0.05","18,600,000"
,094170,동운아나텍,"5,540","0","0.0","5,550","5,740","5,520","394,785","2,209,911,850","87,304,150,880","0.03","15,758,872"
,094360,칩스앤미디어,"8,860","-170","-1.9","9,090","9,110","8,850","144,209","1,290,951,840","85,413,190,900","0.03","9,640,315"
,094480,갤럭시아컴즈,"4,590","-100","-2.1","4,685","4,710","4,410","426,175","1,964,319,040","180,064,956,420","0.06","39,229,838"
,094820,일진파워,"5,120","-30","-0.6","5,150","5,170","4,860","138,694","708,921,770","77,202,990,080","0.03","15,078,709"
,094840,슈프리마에이치큐,"5,740","420","7.9","5,460","5,930","5,450","786,855","4,454,079,740","60,108,361,600","0.02","10,471,840"
,094850,참좋은여행,"5,000","-20","-0.4","5,030","5,050","4,980","58,111","290,919,665","70,000,000,000","0.02","14,000,000"
,094860,코닉글로리,"1,880","-30","-1.6","1,920","1,930","1,865","754,430","1,424,980,135","95,208,078,600","0.03","50,642,595"
,094940,푸른기술,"15,150","-200","-1.3","15,250","15,350","15,050","113,175","1,714,340,000","99,599,160,300","0.03","6,574,202"
,094970,제이엠티,"2,945","60","2.1","2,880","2,985","2,830","340,889","991,514,255","49,323,566,800","0.02","16,748,240"
,095190,이엠코리아,"5,250","200","4.0","5,240","5,500","5,200","5,627,235","30,075,292,510","190,746,696,000","0.06","36,332,704"
,095270,웨이브일렉트로,"9,850","-70","-0.7","10,200","10,500","9,850","111,369","1,129,500,570","108,424,997,900","0.04","11,007,614"
,095340,ISC,"21,250","-1,200","-5.4","22,250","23,600","21,000","1,547,261","34,340,180,250","300,528,295,000","0.10","14,142,508"
,095500,미래나노텍,"3,235","55","1.7","3,210","3,275","3,140","335,528","1,080,331,395","78,296,420,320","0.03","24,202,912"
,095610,테스,"23,150","-50","-0.2","23,350","23,400","22,650","349,580","8,034,866,600","457,634,431,900","0.15","19,768,226"
,095660,네오위즈,"26,450","-100","-0.4","26,500","26,550","25,750","309,297","8,061,975,500","579,651,961,600","0.20","21,915,008"
,095700,제넥신,"102,000","4,900","5.0","97,500","108,900","96,100","2,277,888","233,746,965,700","2,429,588,694,000","0.82","23,819,497"
,095910,에스에너지,"6,620","350","5.6","6,310","6,940","6,220","3,792,251","25,275,818,320","92,617,917,640","0.03","13,990,622"
,096040,이트론,"170","-1","-0.6","171","172","169","1,743,727","296,837,616","59,431,787,160","0.02","349,598,748"
,096240,청담러닝,"19,900","-950","-4.6","20,850","20,850","19,500","185,156","3,699,801,150","152,725,554,900","0.05","7,674,651"
,096350,대창솔루션,"312","-11","-3.4","323","323","309","4,182,513","1,313,068,802","50,478,051,624","0.02","161,788,627"
,096530,씨젠,"187,100","-2,200","-1.2","189,700","194,200","180,700","2,798,595","524,387,449,200","4,908,385,142,000","1.66","26,234,020"
,096610,알에프세미,"5,540","-310","-5.3","5,900","5,960","5,540","336,916","1,941,009,330","45,207,873,640","0.02","8,160,266"
,096630,에스코넥,"1,770","-25","-1.4","1,790","1,805","1,760","527,599","938,576,550","115,520,331,480","0.04","65,265,724"
,096640,멜파스,"1,245","-10","-0.8","1,255","1,285","1,230","108,604","136,235,720","36,222,896,520","0.01","29,094,696"
,096690,에이루트,"4,440","140","3.3","4,300","4,475","4,245","46,529","201,839,310","35,258,555,040","0.01","7,941,116"
,096870,엘디티,"2,550","0","0.0","2,550","2,570","2,510","21,735","54,972,020","17,029,920,000","0.01","6,678,400"
,097520,엠씨넥스,"36,300","500","1.4","35,800","36,350","35,400","797,322","28,599,754,250","648,444,396,600","0.22","17,863,482"
,097780,에스맥,"1,425","50","3.6","1,380","1,440","1,360","24,098,696","34,010,641,790","372,132,482,850","0.13","261,145,602"
,097800,윈팩,"1,870","10","0.5","1,885","1,915","1,850","2,759,616","5,190,797,670","70,256,051,470","0.02","37,570,081"
,097870,효성오앤비,"7,090","10","0.1","7,140","7,150","6,970","42,967","302,819,720","60,194,100,000","0.02","8,490,000"
,098120,마이크로컨텍솔,"4,800","-145","-2.9","4,945","4,960","4,745","141,814","684,223,885","39,901,276,800","0.01","8,312,766"
,098460,고영,"96,200","-1,800","-1.8","97,100","98,000","96,000","77,143","7,447,601,900","1,320,917,486,200","0.45","13,730,951"
,098660,에스티오,"1,885","0","0.0","1,885","1,920","1,860","32,316","60,527,465","23,564,339,760","0.01","12,500,976"
,099190,아이센스,"27,650","550","2.0","27,000","27,800","26,600","114,996","3,147,766,700","379,834,630,700","0.13","13,737,238"
,099220,SDN,"2,760","-70","-2.5","2,815","2,850","2,755","1,814,426","5,072,229,005","132,973,250,640","0.04","48,178,714"
,099320,쎄트렉아이,"22,600","100","0.4","22,700","22,900","22,250","61,579","1,394,411,350","164,267,806,200","0.06","7,268,487"
,099410,동방선기,"3,860","295","8.3","3,620","3,920","3,510","1,108,752","4,199,670,265","52,268,267,720","0.02","13,541,002"
,099440,스맥,"2,060","-10","-0.5","2,065","2,080","2,040","236,958","487,306,115","60,794,963,080","0.02","29,512,118"
,099520,ITX엠투엠,"1,885","-55","-2.8","1,930","1,930","1,860","111,409","209,883,890","52,163,655,895","0.02","27,673,027"
,099750,이지케어텍,"22,350","200","0.9","21,900","22,750","21,700","94,035","2,102,588,600","142,727,100,000","0.05","6,386,000"
,100030,모바일리더,"16,350","-550","-3.2","16,900","16,900","16,350","13,413","221,156,050","53,688,723,900","0.02","3,283,714"
,100090,삼강엠앤티,"6,950","80","1.2","6,940","7,240","6,800","2,894,695","20,388,668,240","214,165,633,050","0.07","30,815,199"
,100120,뷰웍스,"36,800","-250","-0.7","37,050","37,050","36,050","51,269","1,871,358,800","368,068,632,000","0.12","10,001,865"
,100130,동국S&C,"7,340","-220","-2.9","7,620","8,190","7,310","19,048,090","148,746,689,170","419,429,620,000","0.14","57,143,000"
,100590,머큐리,"11,050","-50","-0.4","11,150","11,450","11,000","381,948","4,281,374,600","163,137,780,000","0.06","14,763,600"
,100660,서암기계공업,"5,020","10","0.2","5,050","5,300","4,935","910,586","4,641,433,335","63,252,000,000","0.02","12,600,000"
,100700,세운메디칼,"3,985","260","7.0","3,740","4,000","3,695","5,889,041","22,931,550,275","174,543,000,000","0.06","43,800,000"
,100790,미래에셋벤처투자,"3,570","155","4.5","3,450","3,610","3,385","730,360","2,584,831,305","164,222,938,110","0.06","46,000,823"
,101000,상상인인더스트리,"874","2","0.2","877","880","859","102,135","88,807,309","55,342,207,022","0.02","63,320,603"
,101160,월덱스,"12,100","850","7.6","11,300","12,100","11,100","929,978","10,959,044,100","199,783,015,300","0.07","16,510,993"
,101170,우림기계,"3,565","215","6.4","3,380","3,590","3,345","1,086,563","3,777,538,705","48,127,500,000","0.02","13,500,000"
,101240,씨큐브,"7,490","-100","-1.3","7,680","7,680","7,450","26,021","194,831,040","75,934,998,160","0.03","10,138,184"
,101330,모베이스,"3,530","-50","-1.4","3,585","3,610","3,510","287,961","1,023,449,745","84,572,403,640","0.03","23,958,188"
,101390,아이엠,"741","-6","-0.8","747","747","734","159,870","118,037,102","31,287,368,970","0.01","42,223,170"
,101400,엔시트론,"1,370","-20","-1.4","1,395","1,395","1,355","105,162","143,955,495","37,944,314,600","0.01","27,696,580"
,101490,에스앤에스텍,"39,650","1,250","3.3","38,750","41,450","38,400","689,566","27,654,748,450","782,505,874,150","0.26","19,735,331"
,101670,코리아에스이,"1,275","65","5.4","1,220","1,285","1,190","1,186,963","1,486,421,460","24,097,500,000","0.01","18,900,000"
,101680,한국정밀기계,"1,840","45","2.5","1,870","1,870","1,790","47,292","86,052,155","15,463,360,000","0.01","8,404,000"
,101730,조이맥스,"5,980","-20","-0.3","5,840","5,990","5,840","1,803","10,711,810","50,861,299,320","0.02","8,505,234"
,101930,인화정공,"4,850","-50","-1.0","4,815","4,980","4,815","40,719","198,879,655","45,258,769,250","0.02","9,331,705"
,102120,어보브반도체,"10,800","150","1.4","10,750","11,150","10,550","2,477,330","26,870,525,050","188,564,252,400","0.06","17,459,653"
,102210,해덕파워웨이,"1,100","0","0.0","0","0","0","0","0","81,066,045,500","0.03","73,696,405"
,102710,이엔에프테크놀로지,"47,000","3,000","6.8","44,050","48,000","43,450","467,270","21,678,942,500","668,708,292,000","0.23","14,227,836"
,102940,코오롱생명과학,"33,300","900","2.8","32,050","33,450","31,850","110,846","3,619,046,900","380,031,454,800","0.13","11,412,356"
,103230,에스앤더블류,"1,895","0","0.0","1,890","1,895","1,855","3,898","7,333,135","13,644,000,000","0.00","7,200,000"
,103840,우양,"4,995","75","1.5","4,920","5,020","4,910","140,415","697,628,870","64,225,710,000","0.02","12,858,000"
,104040,대성파인텍,"1,490","5","0.3","1,475","1,490","1,445","2,309,782","3,441,968,795","46,638,908,690","0.02","31,301,281"
,104200,NHN벅스,"4,750","-5","-0.1","4,725","4,820","4,710","19,883","94,833,545","70,430,862,500","0.02","14,827,550"
,104460,디와이피엔에프,"10,450","150","1.5","10,250","10,450","10,150","55,851","573,051,800","111,957,381,250","0.04","10,713,625"
,104480,티케이케미칼,"2,115","-25","-1.2","2,150","2,150","2,105","332,765","704,606,885","192,243,842,910","0.07","90,895,434"
,104540,코렌텍,"7,380","-80","-1.1","7,520","7,520","7,280","27,454","203,565,820","78,134,576,580","0.03","10,587,341"
,104620,노랑풍선,"13,500","0","0.0","13,450","13,750","13,250","29,769","399,758,400","64,336,275,000","0.02","4,765,650"
,104830,원익머트리얼즈,"29,000","800","2.8","28,300","29,200","28,100","191,355","5,510,363,600","365,632,000,000","0.12","12,608,000"
,105330,케이엔더블유,"7,260","-400","-5.2","7,700","7,700","7,230","25,124","184,881,090","41,101,379,220","0.01","5,661,347"
,105550,트루윈,"3,490","0","0.0","3,580","3,580","3,415","51,439","178,463,385","41,779,002,890","0.01","11,971,061"
,105740,디케이락,"10,200","-200","-1.9","10,450","10,550","10,150","319,560","3,298,507,000","86,189,102,400","0.03","8,449,912"
,106080,하이소닉,"3,330","0","0.0","0","0","0","0","0","49,168,439,010","0.02","14,765,297"
,106190,하이텍팜,"10,100","-100","-1.0","10,200","10,250","10,100","19,720","199,762,600","71,596,698,200","0.02","7,088,782"
,106240,파인테크닉스,"5,480","190","3.6","5,310","5,600","5,200","2,244,106","12,198,726,330","234,781,722,400","0.08","42,843,380"
,106520,디지탈옵틱,"712","-3","-0.4","715","734","700","1,951,695","1,398,305,784","65,992,790,136","0.02","92,686,503"
,108230,톱텍,"17,150","-250","-1.4","17,500","17,500","16,850","635,414","10,838,203,700","652,098,651,750","0.22","38,023,245"
,108320,실리콘웍스,"45,550","-1,200","-2.6","46,500","47,100","45,400","172,306","7,929,145,550","740,838,865,000","0.25","16,264,300"
,108380,대양전기공업,"11,300","0","0.0","11,250","11,350","11,050","20,686","231,738,850","108,110,862,900","0.04","9,567,333"
,108490,로보티즈,"13,300","300","2.3","13,050","13,350","12,800","173,060","2,275,052,300","149,638,300,000","0.05","11,251,000"
,108860,셀바스AI,"3,035","-45","-1.5","3,060","3,070","2,975","208,877","630,401,790","66,939,793,075","0.02","22,055,945"
,109080,옵티시스,"8,210","-90","-1.1","8,260","8,400","8,000","44,240","361,665,730","46,271,560,000","0.02","5,636,000"
,109610,에스와이,"3,825","5","0.1","3,840","3,840","3,735","33,771","127,475,275","95,745,418,650","0.03","25,031,482"
,109740,디에스케이,"7,080","-50","-0.7","7,070","7,190","7,000","61,026","430,528,230","144,111,722,040","0.05","20,354,763"
,109820,진매트릭스,"18,400","-750","-3.9","19,350","19,750","17,450","7,725,750","142,304,383,900","365,700,662,400","0.12","19,875,036"
,109860,동일금속,"11,450","50","0.4","11,400","11,450","11,200","2,636","30,042,300","80,150,000,000","0.03","7,000,000"
,109960,에이프로젠 H&G,"894","-5","-0.6","905","905","888","339,584","304,050,717","159,753,523,998","0.05","178,695,217"
,110020,전진바이오팜,"5,370","-190","-3.4","5,810","5,810","5,310","32,070","174,927,230","25,754,133,360","0.01","4,795,928"
,110790,크리스에프앤씨,"23,400","0","0.0","23,050","23,500","22,650","12,134","279,604,850","274,142,232,000","0.09","11,715,480"
,110990,디아이티,"7,090","50","0.7","7,040","7,190","6,980","43,221","305,939,200","134,001,000,000","0.05","18,900,000"
,111710,남화산업,"13,300","-200","-1.5","13,400","13,450","13,150","93,462","1,237,015,050","273,820,400,000","0.09","20,588,000"
,111820,지와이커머스,"2,465","0","0.0","0","0","0","0","0","60,317,401,310","0.02","24,469,534"
,111870,삼본전자,"1,430","30","2.1","1,390","1,455","1,370","1,069,957","1,512,259,285","92,787,932,380","0.03","64,886,666"
,112040,위메이드,"37,200","-500","-1.3","37,400","37,700","36,700","83,120","3,077,451,700","624,960,000,000","0.21","16,800,000"
,113810,디젠스,"446","-7","-1.6","446","453","443","217,370","97,162,505","14,552,110,746","0.00","32,628,051"
,114120,크루셜텍,"1,735","-20","-1.1","1,850","1,850","1,700","109,693","191,766,830","19,017,881,525","0.01","10,961,315"
,114190,강원,"2,500","0","0.0","0","0","0","0","0","45,387,277,500","0.02","18,154,911"
,114450,KPX생명과학,"6,230","0","0.0","6,130","6,250","6,030","80,614","496,943,700","93,450,000,000","0.03","15,000,000"
,114570,지스마트글로벌,"620","0","0.0","0","0","0","0","0","7,030,424,280","0.00","11,339,394"
,114630,우노앤컴퍼니,"3,030","20","0.7","3,010","3,130","3,010","38,984","118,936,025","41,129,113,950","0.01","13,573,965"
,114810,아이원스,"7,620","-80","-1.0","7,700","7,730","7,530","67,037","511,162,280","102,229,302,780","0.03","13,415,919"
,115160,휴맥스,"3,370","60","1.8","3,310","3,630","3,310","857,967","2,973,680,885","80,582,759,260","0.03","23,911,798"
,115180,큐리언트,"24,450","850","3.6","23,600","24,450","23,450","134,222","3,243,807,150","210,895,088,700","0.07","8,625,566"
,115310,인포바인,"17,800","300","1.7","17,500","17,900","17,500","6,462","114,884,650","56,833,317,400","0.02","3,192,883"
,115440,우리넷,"10,350","-100","-1.0","10,450","10,700","10,250","110,058","1,147,386,200","94,567,370,400","0.03","9,136,944"
,115450,지트리비앤티,"27,300","200","0.7","26,950","27,500","26,550","325,240","8,808,836,250","704,498,148,900","0.24","25,805,793"
,115480,씨유메디칼,"2,905","-60","-2.0","2,960","2,965","2,875","542,256","1,571,433,300","66,870,348,965","0.02","23,019,053"
,115500,케이씨에스,"4,915","-50","-1.0","4,950","4,970","4,865","39,473","194,496,825","58,980,000,000","0.02","12,000,000"
,115530,씨엔플러스,"839","0","0.0","0","0","0","0","0","50,419,474,275","0.02","60,094,725"
,115570,스타플렉스,"6,990","70","1.0","6,820","7,030","6,750","91,755","632,203,860","53,757,342,930","0.02","7,690,607"
,115610,이미지스,"3,345","-240","-6.7","3,590","3,610","3,280","117,690","394,853,600","25,653,233,160","0.01","7,669,128"
,115960,연우,"16,750","-250","-1.5","17,000","17,000","16,750","27,876","469,744,350","207,666,500,000","0.07","12,398,000"
,117670,알파홀딩스,"4,390","10","0.2","4,380","4,425","4,290","114,019","495,079,685","83,706,671,810","0.03","19,067,579"
,117730,티로보틱스,"10,100","950","10.4","9,160","11,350","9,160","1,864,560","19,174,207,990","56,352,232,900","0.02","5,579,429"
,118990,모트렉스,"3,600","-110","-3.0","3,630","3,665","3,550","1,294,162","4,687,947,630","134,411,511,600","0.05","37,336,531"
,119500,포메탈,"3,600","-90","-2.4","3,620","3,730","3,540","1,844,010","6,681,988,935","42,650,035,200","0.01","11,847,232"
,119610,인터로조,"22,600","-500","-2.2","23,000","23,100","22,600","60,658","1,377,094,150","263,898,798,800","0.09","11,676,938"
,119830,아이텍,"6,150","-200","-3.2","6,370","6,390","6,080","162,018","997,478,230","67,324,683,450","0.02","10,947,103"
,119850,지엔씨에너지,"6,500","160","2.5","6,460","7,230","6,180","8,339,181","56,515,964,140","105,922,882,000","0.04","16,295,828"
,119860,다나와,"29,650","500","1.7","29,000","29,650","28,850","67,029","1,973,814,150","387,668,472,300","0.13","13,074,822"
,120240,대정화금,"18,500","350","1.9","18,350","18,600","17,950","163,929","3,003,493,350","131,357,233,500","0.04","7,100,391"
,121440,골프존뉴딘홀딩스,"5,940","0","0.0","5,950","6,180","5,840","523,771","3,150,519,610","254,450,698,920","0.09","42,836,818"
,121600,나노신소재,"27,950","1,350","5.1","26,800","28,300","26,050","1,055,240","28,845,083,700","303,210,907,350","0.10","10,848,333"
,121800,비덴트,"6,050","70","1.2","6,000","6,070","5,970","253,229","1,527,415,440","205,648,714,150","0.07","33,991,523"
,121850,코이즈,"1,215","10","0.8","1,205","1,220","1,190","90,558","108,699,520","18,724,993,155","0.01","15,411,517"
,121890,에스디시스템,"739","0","0.0","0","0","0","0","0","6,686,160,142","0.00","9,047,578"
,122310,제노레이,"10,300","100","1.0","10,250","10,400","10,150","247,101","2,540,528,100","149,904,593,200","0.05","14,553,844"
,122350,삼기오토모티브,"2,805","-15","-0.5","2,820","2,820","2,745","756,524","2,101,520,185","102,798,593,700","0.03","36,648,340"
,122450,KMH,"7,800","100","1.3","7,720","7,840","7,600","236,403","1,834,842,990","176,810,259,600","0.06","22,667,982"
,122640,예스티,"7,170","-90","-1.2","7,300","7,340","7,060","122,845","877,394,470","103,399,638,330","0.03","14,421,149"
,122690,서진오토모티브,"1,790","-45","-2.4","1,835","1,845","1,760","52,369","94,041,095","34,978,830,340","0.01","19,541,246"
,122870,와이지엔터테인먼트,"38,350","-650","-1.7","39,000","39,100","38,050","261,924","10,060,575,650","698,154,425,150","0.24","18,204,809"
,122990,와이솔,"15,150","50","0.3","15,250","15,550","15,050","533,811","8,127,440,800","426,804,906,150","0.14","28,171,941"
,123010,아이에이네트웍스,"2,030","0","0.0","2,025","2,090","1,990","476,666","969,163,110","81,697,642,320","0.03","40,245,144"
,123040,엠에스오토텍,"5,360","50","0.9","5,290","5,400","5,190","780,053","4,146,747,090","183,766,774,560","0.06","34,284,846"
,123330,제닉,"4,145","-25","-0.6","4,170","4,260","4,105","8,311","34,519,930","29,015,000,000","0.01","7,000,000"
,123410,코리아에프티,"2,605","-45","-1.7","2,665","2,665","2,600","183,691","480,672,475","72,525,971,720","0.02","27,841,064"
,123420,선데이토즈,"25,450","250","1.0","25,500","25,500","24,900","91,234","2,302,148,100","243,552,478,900","0.08","9,569,842"
,123570,이엠넷,"3,405","-35","-1.0","3,410","3,440","3,340","110,954","374,704,380","75,850,045,590","0.03","22,276,078"
,123750,알톤스포츠,"3,280","-30","-0.9","3,340","3,340","3,165","31,427","103,796,860","41,807,854,160","0.01","12,746,297"
,123840,한일진공,"596","-7","-1.2","604","604","592","296,644","177,055,900","38,326,362,292","0.01","64,305,977"
,123860,아나패스,"21,650","250","1.2","21,400","22,000","21,250","38,398","830,049,550","219,264,705,000","0.07","10,127,700"
,124500,아이티센,"5,970","-120","-2.0","6,030","6,080","5,830","705,451","4,176,013,630","118,846,778,010","0.04","19,907,333"
,124560,태웅로직스,"3,580","-40","-1.1","3,620","3,635","3,525","88,241","315,507,120","63,187,000,000","0.02","17,650,000"
,125210,아모그린텍,"13,950","-50","-0.4","14,050","14,100","13,750","182,357","2,529,522,700","230,130,220,500","0.08","16,496,790"
,126600,코프라,"3,520","-30","-0.8","3,530","3,585","3,485","204,084","720,303,160","74,327,031,680","0.03","21,115,634"
,126640,화신정공,"1,265","-45","-3.4","1,305","1,310","1,250","1,824,812","2,338,193,765","46,012,967,055","0.02","36,373,887"
,126700,하이비젼시스템,"11,150","-350","-3.0","11,400","11,500","11,150","370,076","4,176,375,850","166,604,548,800","0.06","14,942,112"
,126870,뉴로스,"3,140","-30","-1.0","3,200","3,220","3,100","838,837","2,640,925,390","73,840,252,560","0.02","23,516,004"
,126880,제이엔케이히터,"7,950","30","0.4","8,090","8,240","7,890","3,437,988","27,756,699,780","181,444,638,750","0.06","22,823,225"
,127120,디엔에이링크,"7,240","340","4.9","6,900","7,270","6,800","463,071","3,296,262,740","96,063,049,480","0.03","13,268,377"
,127160,매직마이크로,"573","62","12.1","515","580","508","3,703,867","2,037,088,924","37,055,893,956","0.01","64,669,972"
,127710,아시아경제,"1,560","10","0.6","1,580","1,580","1,540","20,376","31,851,775","39,793,625,040","0.01","25,508,734"
,128540,에코캡,"3,045","520","20.6","2,890","3,245","2,830","8,678,282","26,517,900,985","44,331,546,000","0.01","14,558,800"
,128660,피제이메탈,"1,950","-10","-0.5","1,945","1,970","1,940","41,185","80,288,345","48,366,569,550","0.02","24,803,369"
,130500,GH신소재,"3,500","-25","-0.7","3,480","3,600","3,480","113,882","402,824,995","38,500,000,000","0.01","11,000,000"
,130580,나이스디앤비,"12,450","-50","-0.4","12,400","12,500","12,100","41,557","509,150,750","191,730,000,000","0.06","15,400,000"
,130740,티피씨글로벌,"2,505","-20","-0.8","2,520","2,580","2,430","237,319","593,462,050","25,862,819,895","0.01","10,324,479"
,131030,디에이치피코리아,"7,940","50","0.6","7,890","7,960","7,700","105,483","829,477,440","131,524,488,180","0.04","16,564,797"
,131090,시큐브,"1,835","-15","-0.8","1,850","1,865","1,820","487,697","896,930,995","73,400,000,000","0.02","40,000,000"
