,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,004140,동방,"1,940","15","0.8","1,910","1,965","1,905","470,445","911,494,255","64,923,240,720","0.00","33,465,588"
,004150,한솔홀딩스,"3,200","80","2.6","3,100","3,220","3,100","187,866","599,381,795","134,427,446,400","0.01","42,008,577"
,004170,신세계,"213,500","-2,500","-1.2","216,000","216,500","213,000","59,636","12,751,108,000","2,101,946,143,500","0.14","9,845,181"
,004250,NPC,"3,465","35","1.0","3,415","3,480","3,415","17,556","60,562,360","127,234,800,000","0.01","36,720,000"
,004255,NPC우,"2,330","65","2.9","2,265","2,350","2,265","7,825","18,095,940","12,302,400,000","0.00","5,280,000"
,004270,남성,"2,835","-65","-2.2","2,900","2,900","2,835","545,053","1,553,692,900","102,661,473,600","0.01","36,212,160"
,004310,현대약품,"6,530","310","5.0","6,320","6,550","6,190","2,734,346","17,478,325,350","208,960,000,000","0.01","32,000,000"
,004360,세방,"10,450","-100","-1.0","10,500","10,650","10,400","28,535","300,095,700","201,775,810,500","0.01","19,308,690"
,004365,세방우,"6,070","10","0.2","6,170","6,180","6,060","1,198","7,285,820","22,393,747,500","0.00","3,689,250"
,004370,농심,"368,000","-3,000","-0.8","370,000","373,500","366,000","30,954","11,378,479,000","2,238,412,256,000","0.15","6,082,642"
,004380,삼익THK,"10,250","-300","-2.8","10,450","10,550","10,250","41,960","433,602,300","215,250,000,000","0.01","21,000,000"
,004410,서울식품,"159","0","0.0","159","160","157","2,317,537","365,879,486","53,648,190,000","0.00","337,410,000"
,004415,서울식품우,"4,120","-115","-2.7","4,280","4,280","4,110","94,066","392,477,710","9,164,940,000","0.00","2,224,500"
,004430,송원산업,"13,700","400","3.0","13,350","13,850","13,250","435,161","5,936,303,000","328,800,000,000","0.02","24,000,000"
,004440,대림씨엔에스,"7,200","500","7.5","6,750","7,200","6,680","214,309","1,496,675,250","91,670,018,400","0.01","12,731,947"
,004450,삼화왕관,"43,200","250","0.6","42,450","43,400","42,450","225","9,705,500","93,069,172,800","0.01","2,154,379"
,004490,세방전지,"29,400","250","0.9","29,350","29,800","29,150","19,962","589,036,400","411,600,000,000","0.03","14,000,000"
,004540,깨끗한나라,"4,005","50","1.3","3,965","4,055","3,920","517,901","2,071,425,955","149,148,975,465","0.01","37,240,693"
,004545,깨끗한나라우,"23,050","-150","-0.6","23,150","23,350","22,550","9,047","207,362,900","8,439,988,000","0.00","366,160"
,004560,현대비앤지스틸,"7,790","20","0.3","7,820","8,070","7,700","136,423","1,077,537,630","117,463,937,690","0.01","15,078,811"
,004565,현대비앤지스틸우,"81,900","-100","-0.1","82,000","83,900","81,000","5,721","472,124,000","8,996,878,800","0.00","109,852"
,004690,삼천리,"75,500","300","0.4","74,700","75,800","74,500","9,439","709,055,200","306,154,387,500","0.02","4,055,025"
,004700,조광피혁,"52,600","2,500","5.0","50,300","52,800","49,900","10,520","539,233,050","349,744,658,800","0.02","6,649,138"
,004710,한솔테크닉스,"8,400","-80","-0.9","8,520","8,530","8,370","432,699","3,648,348,170","269,722,975,200","0.02","32,109,878"
,004720,우리들제약,"6,820","50","0.7","6,930","6,970","6,700","693,097","4,731,835,150","93,476,447,680","0.01","13,706,224"
,004770,써니전자,"3,920","-55","-1.4","3,975","4,125","3,885","5,281,622","21,210,724,195","136,592,443,120","0.01","34,845,011"
,004800,효성,"67,100","1,000","1.5","66,400","68,300","66,400","86,109","5,814,519,800","1,413,865,777,500","0.09","21,071,025"
,004830,덕성,"4,845","-55","-1.1","4,845","4,930","4,820","567,850","2,769,554,300","75,969,600,000","0.01","15,680,000"
,004835,덕성우,"11,700","50","0.4","11,650","11,850","11,400","62,446","725,511,850","16,286,400,000","0.00","1,392,000"
,004840,DRB동일,"6,850","-20","-0.3","6,820","6,910","6,690","54,251","366,458,180","136,520,500,000","0.01","19,930,000"
,004870,티웨이홀딩스,"1,135","5","0.4","1,130","1,150","1,120","174,020","197,006,095","87,032,770,425","0.01","76,680,855"
,004890,동일산업,"67,400","0","0.0","65,200","68,000","63,400","2,723","183,480,100","163,459,491,000","0.01","2,425,215"
,004910,조광페인트,"5,790","30","0.5","5,770","5,850","5,730","8,961","51,607,230","74,112,000,000","0.00","12,800,000"
,004920,씨아이테크,"1,055","-15","-1.4","1,070","1,070","1,025","344,850","360,342,430","25,394,664,460","0.00","24,070,772"
,004960,한신공영,"12,700","400","3.2","12,600","13,850","12,600","357,965","4,685,926,100","146,947,915,400","0.01","11,570,702"
,004970,신라교역,"10,050","0","0.0","10,100","10,100","9,900","6,500","64,695,000","160,800,000,000","0.01","16,000,000"
,004980,성신양회,"6,600","230","3.6","6,440","6,900","6,420","1,179,994","7,941,581,540","161,806,081,800","0.01","24,516,073"
,004985,성신양회우,"11,600","900","8.4","10,850","13,400","10,750","588,083","7,170,889,600","8,533,482,000","0.00","735,645"
,004990,롯데지주,"31,300","-500","-1.6","31,850","31,950","31,200","253,991","8,227,143,400","3,283,659,118,100","0.22","104,909,237"
,00499K,롯데지주우,"66,500","600","0.9","65,300","67,200","65,300","25,745","1,757,048,500","65,676,929,500","0.00","987,623"
,005010,휴스틸,"7,190","40","0.6","7,190","7,260","7,080","30,107","216,103,670","54,799,792,920","0.00","7,621,668"
,005030,부산주공,"353","0","0.0","357","357","349","49,608","17,440,080","14,966,354,212","0.00","42,397,604"
,005070,코스모신소재,"14,350","-450","-3.0","14,600","14,700","14,150","1,489,136","21,267,485,000","419,708,297,750","0.03","29,247,965"
,005090,삼광글라스,"28,550","-250","-0.9","29,000","29,000","28,300","5,767","164,231,800","138,593,633,900","0.01","4,854,418"
,005110,한창,"2,295","-50","-2.1","2,345","2,345","2,290","681,552","1,563,162,875","79,843,667,355","0.01","34,790,269"
,005180,빙그레,"61,700","-1,000","-1.6","62,500","62,600","61,400","27,701","1,713,176,800","607,821,569,700","0.04","9,851,241"
,005190,동성화학,"16,450","200","1.2","16,250","16,500","16,100","8,045","131,362,050","87,770,027,800","0.01","5,335,564"
,005250,녹십자홀딩스,"28,100","1,250","4.7","26,950","28,250","25,900","945,219","25,632,857,050","1,321,492,701,000","0.09","47,028,210"
,005257,녹십자홀딩스2우,"114,000","26,000","29.6","79,300","114,000","79,300","107,400","10,775,952,400","96,442,860,000","0.01","845,990"
,005300,롯데칠성,"104,000","-1,000","-1.0","106,000","106,500","103,000","28,754","3,011,038,500","831,319,840,000","0.06","7,993,460"
,005305,롯데칠성우,"64,900","-2,900","-4.3","67,700","67,700","63,500","42,451","2,831,225,500","50,317,619,000","0.00","775,310"
,005320,국동,"2,525","-55","-2.1","2,580","2,595","2,495","628,100","1,594,523,390","95,971,795,800","0.01","38,008,632"
,005360,모나미,"6,130","300","5.2","5,780","6,180","5,660","8,671,846","52,066,184,990","115,840,491,910","0.01","18,897,307"
,005380,현대차,"118,500","-3,000","-2.5","122,000","124,000","118,500","2,395,083","288,831,014,500","25,319,680,159,500","1.68","213,668,187"
,005385,현대차우,"64,500","-900","-1.4","65,400","71,900","64,500","288,692","18,940,182,600","1,571,006,182,500","0.10","24,356,685"
,005387,현대차2우B,"65,800","-3,000","-4.4","68,800","69,400","65,600","261,898","17,544,765,100","2,400,742,675,800","0.16","36,485,451"
,005389,현대차3우B,"60,800","-900","-1.5","62,000","62,200","60,700","21,447","1,316,039,700","147,667,088,000","0.01","2,428,735"
,005390,신성통상,"1,855","25","1.4","1,840","1,870","1,770","9,194,428","16,900,733,000","266,579,063,450","0.02","143,708,390"
,005420,코스모화학,"8,730","-190","-2.1","8,950","8,960","8,700","530,763","4,658,946,480","227,947,502,250","0.02","26,110,825"
,005430,한국공항,"34,300","300","0.9","34,000","35,250","33,750","25,167","868,435,300","108,605,976,500","0.01","3,166,355"
,005440,현대그린푸드,"8,260","0","0.0","8,260","8,470","8,220","305,632","2,548,676,260","807,039,021,320","0.05","97,704,482"
,005490,POSCO,"197,500","6,000","3.1","192,500","202,000","191,500","810,125","160,831,843,580","17,219,399,912,500","1.14","87,186,835"
,005500,삼진제약,"29,900","1,100","3.8","29,000","29,900","28,100","206,181","6,006,899,100","415,610,000,000","0.03","13,900,000"
,005610,SPC삼립,"70,000","100","0.1","69,900","71,000","69,600","7,358","516,462,700","604,030,630,000","0.04","8,629,009"
,005680,삼영전자,"7,730","310","4.2","7,420","7,850","7,420","84,010","644,001,020","154,600,000,000","0.01","20,000,000"
,005690,파미셀,"22,600","450","2.0","22,650","22,800","21,850","5,577,082","125,018,985,950","1,355,072,270,000","0.09","59,958,950"
,005720,넥센,"3,995","0","0.0","4,015","4,090","3,960","85,287","341,789,270","213,908,188,115","0.01","53,543,977"
,005725,넥센우,"3,125","-50","-1.6","3,165","3,175","3,105","20,151","62,837,295","11,251,875,000","0.00","3,600,600"
,005740,크라운해태홀딩스,"8,450","130","1.6","8,310","8,500","8,290","26,095","219,672,070","125,460,082,150","0.01","14,847,347"
,005745,크라운해태홀딩스우,"12,950","400","3.2","12,550","13,150","12,550","16,083","207,320,900","7,779,401,700","0.00","600,726"
,005750,대림B&Co,"5,450","40","0.7","5,300","5,510","5,300","115,227","622,886,760","90,863,708,000","0.01","16,672,240"
,005800,신영와코루,"91,000","-1,000","-1.1","91,600","92,000","90,500","251","22,882,700","81,900,000,000","0.01","900,000"
,005810,풍산홀딩스,"26,450","150","0.6","26,750","27,800","26,350","26,712","718,772,800","207,240,167,150","0.01","7,835,167"
,005820,원림,"16,600","250","1.5","16,650","16,700","16,200","4,739","77,843,550","36,520,000,000","0.00","2,200,000"
,005830,DB손해보험,"46,950","-50","-0.1","46,350","47,700","46,350","128,670","6,077,048,650","3,324,060,000,000","0.22","70,800,000"
,005850,에스엘,"12,250","-550","-4.3","12,800","12,850","12,100","436,999","5,372,158,550","590,490,143,250","0.04","48,203,277"
,005870,휴니드,"7,030","0","0.0","7,030","7,110","6,940","199,902","1,403,133,180","99,235,585,450","0.01","14,116,015"
,005880,대한해운,"16,700","-250","-1.5","16,950","16,950","16,500","79,249","1,319,234,750","407,932,720,300","0.03","24,427,109"
,005930,삼성전자,"54,700","-600","-1.1","55,300","55,500","54,700","12,885,057","708,749,076,605","326,547,105,485,000","21.63","5,969,782,550"
,005935,삼성전자우,"47,250","-450","-0.9","47,750","47,800","47,200","1,385,314","65,749,681,524","38,881,396,575,000","2.58","822,886,700"
,005940,NH투자증권,"9,020","130","1.5","8,920","9,150","8,860","2,335,204","21,130,061,840","2,538,308,160,740","0.17","281,408,887"
,005945,NH투자증권우,"7,590","90","1.2","7,520","7,690","7,480","167,084","1,270,913,130","143,230,647,120","0.01","18,870,968"
,005950,이수화학,"9,000","-320","-3.4","9,380","9,490","8,950","336,834","3,074,371,860","137,502,000,000","0.01","15,278,000"
,005960,동부건설,"11,500","450","4.1","11,000","11,500","11,000","103,971","1,179,621,900","251,588,087,500","0.02","21,877,225"
,005965,동부건설우,"35,350","1,350","4.0","33,550","39,300","33,450","47,857","1,741,655,950","7,979,626,200","0.00","225,732"
,006040,동원산업,"195,000","-1,000","-0.5","197,000","197,500","194,500","2,212","432,665,000","717,139,995,000","0.05","3,677,641"
,006060,화승인더,"7,140","110","1.6","7,050","7,330","7,050","864,357","6,225,417,600","394,984,800,000","0.03","55,320,000"
,006090,사조오양,"8,280","-130","-1.6","8,450","8,450","8,240","71,619","595,504,170","78,020,278,920","0.01","9,422,739"
,006110,삼아알미늄,"5,040","40","0.8","4,995","5,070","4,930","91,010","454,799,880","55,440,000,000","0.00","11,000,000"
,006120,SK디스커버리,"46,250","10,650","29.9","42,450","46,250","41,850","3,077,113","139,120,306,900","880,500,793,750","0.06","19,037,855"
,006125,SK디스커버리우,"35,750","8,250","30.0","35,750","35,750","35,750","130,131","4,652,183,250","48,564,766,250","0.00","1,358,455"
,006200,한국전자홀딩스,"549","-7","-1.3","560","560","543","190,636","105,140,047","25,694,921,664","0.00","46,803,136"
,006220,제주은행,"3,090","-10","-0.3","3,120","3,125","3,075","20,154","62,491,305","99,277,911,660","0.01","32,128,774"
,006260,LS,"44,650","3,750","9.2","40,850","45,450","40,650","691,010","30,496,659,450","1,437,730,000,000","0.10","32,200,000"
,006280,녹십자,"233,000","23,000","11.0","213,500","233,000","203,000","1,022,090","224,884,391,500","2,722,963,354,000","0.18","11,686,538"
,006340,대원전선,"1,035","5","0.5","1,025","1,040","1,025","348,701","359,348,130","70,490,921,985","0.00","68,107,171"
,006345,대원전선우,"3,675","40","1.1","3,550","3,750","3,550","94,752","343,999,575","9,632,910,000","0.00","2,621,200"
,006360,GS건설,"27,700","450","1.6","27,450","28,300","27,300","485,835","13,516,767,100","2,218,709,170,800","0.15","80,097,804"
,006370,대구백화점,"4,820","100","2.1","4,745","4,820","4,710","99,063","467,682,715","52,160,165,020","0.00","10,821,611"
,006380,카프로,"2,800","175","6.7","2,625","2,815","2,625","608,250","1,673,760,040","112,000,000,000","0.01","40,000,000"
,006390,한일현대시멘트,"28,300","-50","-0.2","28,800","28,800","28,100","25,909","739,264,850","476,042,507,000","0.03","16,821,290"
,006400,삼성SDI,"388,000","1,000","0.3","384,500","389,500","380,500","254,554","98,068,719,500","26,680,637,640,000","1.77","68,764,530"
,006405,삼성SDI우,"230,000","500","0.2","230,000","230,500","225,500","14,013","3,201,777,000","372,116,080,000","0.02","1,617,896"
,006490,인스코비,"1,970","-35","-1.8","2,010","2,025","1,955","358,103","707,677,815","194,301,572,800","0.01","98,630,240"
,006570,대림통상,"4,320","-70","-1.6","4,415","4,495","4,310","5,410","23,598,075","65,772,000,000","0.00","15,225,000"
,006650,대한유화,"125,000","4,000","3.3","122,000","130,000","121,000","90,606","11,495,736,500","812,500,000,000","0.05","6,500,000"
,006660,삼성공조,"6,300","-20","-0.3","6,320","6,450","6,270","12,529","79,462,240","51,195,778,200","0.00","8,126,314"
,006740,영풍제지,"3,605","-5","-0.1","3,630","3,670","3,500","240,535","857,625,555","80,031,000,000","0.01","22,200,000"
,006800,미래에셋대우,"8,040","60","0.8","8,030","8,290","8,000","3,419,288","27,885,970,010","5,188,343,920,320","0.34","645,316,408"
,006805,미래에셋대우우,"5,020","60","1.2","5,000","5,130","4,975","138,291","696,731,725","70,660,265,000","0.00","14,075,750"
,00680K,미래에셋대우2우B,"4,185","35","0.8","4,165","4,235","4,165","700,388","2,939,032,280","585,900,000,000","0.04","140,000,000"
,006840,AK홀딩스,"18,900","-150","-0.8","19,200","19,250","18,800","48,112","911,223,450","250,378,902,900","0.02","13,247,561"
,006880,신송홀딩스,"3,700","30","0.8","3,695","3,750","3,670","27,518","103,060,185","43,766,774,600","0.00","11,828,858"
,006890,태경케미컬,"6,490","180","2.8","6,360","6,510","6,210","160,846","1,034,056,580","75,284,000,000","0.00","11,600,000"
,006980,우성사료,"3,190","50","1.6","3,140","3,260","3,100","1,460,305","4,696,386,000","98,571,000,000","0.01","30,900,000"
,007070,GS리테일,"36,000","-250","-0.7","36,200","36,250","35,800","218,576","7,861,819,700","2,772,000,000,000","0.18","77,000,000"
,007110,일신석재,"2,410","-20","-0.8","2,425","2,440","2,405","754,557","1,826,078,110","186,670,430,100","0.01","77,456,610"
,007120,미래아이앤지,"392","2","0.5","390","392","385","384,083","148,736,809","50,757,786,016","0.00","129,484,148"
,007160,사조산업,"32,150","-650","-2.0","32,550","33,750","32,100","78,438","2,568,308,200","160,750,000,000","0.01","5,000,000"
,007210,벽산,"1,850","0","0.0","1,840","1,890","1,825","424,097","783,650,715","126,836,000,000","0.01","68,560,000"
,007280,한국특수형강,"1,435","-35","-2.4","1,445","1,470","1,435","74,531","108,224,440","46,427,258,150","0.00","32,353,490"
,007310,오뚜기,"561,000","0","0.0","560,000","565,000","559,000","4,509","2,530,223,000","2,022,537,957,000","0.13","3,605,237"
,007340,디티알오토모티브,"24,100","-100","-0.4","24,300","24,300","23,900","8,063","193,843,100","240,855,520,500","0.02","9,994,005"
,007460,에이프로젠 KIC,"2,780","-35","-1.2","2,815","2,830","2,770","1,974,153","5,505,258,905","496,457,490,180","0.03","178,581,831"
,007540,샘표,"55,700","100","0.2","55,600","56,100","55,300","41,472","2,443,974,400","160,182,060,000","0.01","2,875,800"
,007570,일양약품,"96,700","-900","-0.9","93,800","102,000","88,800","5,959,767","576,884,203,200","1,845,583,708,800","0.12","19,085,664"
,007575,일양약품우,"140,500","0","0.0","0","0","0","0","0","62,533,740,000","0.00","445,080"
,007590,동방아그로,"6,290","-40","-0.6","6,330","6,360","6,240","33,942","212,678,630","85,654,559,330","0.01","13,617,577"
,007610,선도전기,"2,620","50","2.0","2,590","2,680","2,555","156,222","411,736,935","47,160,000,000","0.00","18,000,000"
,007630,폴루스바이오팜,"1,225","0","0.0","0","0","0","0","0","48,156,675,700","0.00","39,311,572"
,007660,이수페타시스,"4,470","-60","-1.3","4,575","4,580","4,385","1,282,635","5,729,592,855","184,469,739,060","0.01","41,268,398"
,007690,국도화학,"39,300","50","0.1","39,700","40,300","38,850","32,626","1,289,548,700","228,357,208,800","0.02","5,810,616"
,007700,F&F,"84,300","-400","-0.5","84,600","85,600","84,200","53,969","4,569,159,900","1,298,220,000,000","0.09","15,400,000"
,007810,코리아써키트,"15,650","0","0.0","15,600","15,900","15,050","425,493","6,560,541,800","369,664,753,150","0.02","23,620,751"
,007815,코리아써우,"5,260","0","0.0","5,260","5,400","5,150","2,846","15,011,920","15,594,269,400","0.00","2,964,690"
,00781K,코리아써키트2우B,"6,430","-30","-0.5","6,330","6,430","6,270","14,108","89,286,130","5,039,184,570","0.00","783,699"
,007860,서연,"7,150","-190","-2.6","7,270","7,360","7,090","898,250","6,454,734,160","167,880,884,600","0.01","23,479,844"
,007980,태평양물산,"1,820","10","0.6","1,820","1,840","1,810","384,493","701,203,670","87,632,248,340","0.01","48,149,587"
,008040,사조동아원,"890","1","0.1","890","894","876","451,631","399,779,074","125,618,694,000","0.01","141,144,600"
,008060,대덕,"6,680","40","0.6","6,640","6,800","6,640","581,997","3,915,034,580","190,981,513,960","0.01","28,590,047"
,00806K,대덕1우,"6,680","20","0.3","6,700","6,780","6,550","25,994","173,679,720","8,098,544,760","0.00","1,212,357"
,008110,대동전자,"4,200","25","0.6","4,325","4,325","4,135","10,748","44,956,480","44,059,877,400","0.00","10,490,447"
,008250,이건산업,"8,200","520","6.8","8,000","8,200","7,780","408,960","3,278,285,400","89,811,607,000","0.01","10,952,635"
,008260,NI스틸,"2,195","70","3.3","2,135","2,220","2,135","443,446","971,498,550","62,777,256,815","0.00","28,600,117"
,008350,남선알미늄,"5,500","-100","-1.8","5,620","5,630","5,460","4,540,623","25,138,920,430","605,984,995,000","0.04","110,179,090"
,008355,남선알미우,"78,300","-2,700","-3.3","80,600","80,800","78,000","29,530","2,333,648,000","24,107,787,000","0.00","307,890"
,008420,문배철강,"2,885","120","4.3","2,795","2,905","2,765","1,846,507","5,285,780,510","59,152,611,925","0.00","20,503,505"
,008490,서흥,"55,000","-300","-0.5","55,300","55,400","53,600","91,527","4,975,829,800","636,301,215,000","0.04","11,569,113"
,008500,일정실업,"12,800","-400","-3.0","13,200","13,200","12,800","1,691","21,855,100","15,360,000,000","0.00","1,200,000"
,008560,메리츠증권,"3,290","-15","-0.4","3,320","3,365","3,285","2,521,673","8,395,461,835","2,223,914,081,830","0.15","675,961,727"
,008600,윌비스,"1,285","-30","-2.3","1,310","1,310","1,285","1,256,575","1,626,780,300","83,164,278,655","0.01","64,719,283"
,008700,아남전자,"1,835","-10","-0.5","1,845","1,850","1,815","337,681","617,650,680","141,524,044,700","0.01","77,124,820"
,008730,율촌화학,"15,300","0","0.0","15,350","15,350","15,100","77,218","1,172,589,950","379,440,000,000","0.03","24,800,000"
,008770,호텔신라,"70,800","-1,200","-1.7","71,900","72,200","70,700","319,426","22,744,246,300","2,778,766,966,800","0.18","39,248,121"
,008775,호텔신라우,"63,300","-700","-1.1","64,000","64,300","63,100","10,320","657,055,700","47,593,940,700","0.00","751,879"
,008870,금비,"58,400","900","1.6","57,300","58,600","57,200","2,024","116,818,500","58,400,000,000","0.00","1,000,000"
,008930,한미사이언스,"34,600","-350","-1.0","34,850","35,150","34,400","104,472","3,618,462,150","2,283,985,755,400","0.15","66,011,149"
,008970,동양철관,"1,065","-15","-1.4","1,085","1,085","1,060","1,565,734","1,674,552,750","126,612,833,850","0.01","118,885,290"
,009070,KCTC,"2,340","0","0.0","2,335","2,375","2,315","107,541","252,069,260","70,200,000,000","0.00","30,000,000"
,009140,경인전자,"18,050","-400","-2.2","18,450","18,450","17,900","817","14,865,950","28,352,885,850","0.00","1,570,797"
,009150,삼성전기,"142,000","5,500","4.0","136,000","144,000","132,500","1,750,571","243,091,853,500","10,606,504,832,000","0.70","74,693,696"
,009155,삼성전기우,"62,300","1,500","2.5","61,000","62,800","59,700","51,334","3,142,101,900","181,105,103,200","0.01","2,906,984"
,009160,SIMPAC,"2,445","-5","-0.2","2,455","2,460","2,415","40,353","98,107,995","159,975,166,620","0.01","65,429,516"
,009180,한솔로지스틱스,"1,900","-30","-1.6","1,950","1,975","1,895","1,553,581","3,006,595,135","52,207,107,500","0.00","27,477,425"
,009190,대양금속,"5,490","230","4.4","5,360","6,050","5,070","24,604,263","137,951,543,430","162,317,005,110","0.01","29,565,939"
,009200,무림페이퍼,"2,055","-5","-0.2","2,055","2,065","2,035","61,938","126,790,475","85,507,132,050","0.01","41,609,310"
,009240,한샘,"106,000","-4,500","-4.1","109,500","109,500","105,500","123,217","13,170,556,500","2,494,596,368,000","0.17","23,533,928"
,009270,신원,"1,625","-25","-1.5","1,650","1,655","1,625","569,154","931,308,510","138,194,060,875","0.01","85,042,499"
,009275,신원우,"52,900","-100","-0.2","53,900","53,900","52,600","1,386","73,867,700","4,800,146,000","0.00","90,740"
,009290,광동제약,"10,300","100","1.0","10,450","10,750","9,830","7,038,697","72,674,778,890","539,934,765,300","0.04","52,420,851"
,009310,참엔지니어링,"1,370","0","0.0","1,370","1,405","1,350","161,712","221,988,840","75,845,227,600","0.01","55,361,480"
,009320,대우부품,"2,465","-35","-1.4","2,510","2,515","2,450","600,514","1,484,357,685","117,448,314,375","0.01","47,646,375"
,009410,태영건설,"16,400","-50","-0.3","16,500","16,650","16,350","215,543","3,553,492,350","1,252,960,000,000","0.08","76,400,000"
,009415,태영건설우,"13,450","-500","-3.6","14,000","14,100","13,300","162,716","2,210,988,200","34,398,106,000","0.00","2,557,480"
,009420,한올바이오파마,"30,150","650","2.2","29,300","30,150","28,900","355,951","10,553,793,600","1,575,055,235,700","0.10","52,240,638"
,009440,KC그린홀딩스,"4,395","150","3.5","4,285","4,535","4,240","479,186","2,111,155,000","98,601,737,100","0.01","22,434,980"
,009450,경동나비엔,"51,700","-1,100","-2.1","52,700","52,800","51,100","63,805","3,287,339,700","658,632,667,000","0.04","12,739,510"
,009460,한창제지,"2,100","-20","-0.9","2,120","2,130","2,080","959,134","2,010,439,005","125,301,720,600","0.01","59,667,486"
,009470,삼화전기,"19,400","400","2.1","19,000","20,000","18,600","335,154","6,524,190,500","128,308,108,000","0.01","6,613,820"
,009540,한국조선해양,"90,800","-2,200","-2.4","92,600","93,000","90,700","245,603","22,505,983,800","6,426,198,932,800","0.43","70,773,116"
,009580,무림P&P,"3,020","-5","-0.2","3,035","3,075","2,995","147,816","447,230,645","188,352,338,480","0.01","62,368,324"
,009680,모토닉,"8,090","-300","-3.6","8,360","8,360","8,010","91,337","741,309,340","266,970,000,000","0.02","33,000,000"
,009770,삼정펄프,"25,150","250","1.0","25,300","25,300","24,850","1,613","40,432,550","62,874,270,650","0.00","2,499,971"
,009810,엔케이물산,"553","-5","-0.9","558","562","548","423,396","234,680,970","46,218,870,684","0.00","83,578,428"
,009830,한화솔루션,"26,400","-700","-2.6","27,300","27,950","26,200","4,975,075","135,070,611,350","4,220,422,720,800","0.28","159,864,497"
,009835,한화솔루션우,"25,750","-200","-0.8","26,050","26,700","25,450","181,782","4,721,566,750","28,936,227,750","0.00","1,123,737"
,009970,영원무역홀딩스,"33,900","-1,050","-3.0","35,450","35,450","33,900","16,349","560,392,450","462,246,568,800","0.03","13,635,592"
,010040,한국내화,"3,395","15","0.4","3,400","3,430","3,365","85,313","291,789,130","77,622,030,640","0.01","22,863,632"
,010050,우리종금,"578","-1","-0.2","580","581","575","1,553,325","898,034,259","389,689,568,668","0.03","674,203,406"
,010060,OCI,"60,200","1,200","2.0","58,000","68,400","56,100","7,968,944","498,466,291,400","1,435,732,134,200","0.10","23,849,371"
,010100,한국프랜지,"2,490","50","2.0","2,450","2,530","2,400","925,836","2,301,903,850","75,821,545,800","0.01","30,450,420"
,010120,LS ELECTRIC,"58,800","3,200","5.8","56,400","59,900","56,000","252,524","14,826,495,600","1,764,000,000,000","0.12","30,000,000"
,010130,고려아연,"398,500","29,500","8.0","375,500","404,000","372,500","257,220","101,627,078,000","7,519,695,000,000","0.50","18,870,000"
,010140,삼성중공업,"5,780","-190","-3.2","6,020","6,040","5,780","8,069,119","47,289,937,630","3,641,400,000,000","0.24","630,000,000"
,010145,삼성중공우,"551,000","-6,000","-1.1","562,000","589,000","548,000","36,383","20,444,233,000","63,279,595,000","0.00","114,845"
,010400,우진아이엔에스,"7,060","260","3.8","6,810","7,350","6,800","127,818","909,587,630","53,811,320,000","0.00","7,622,000"
,010420,한솔PNS,"1,440","30","2.1","1,410","1,445","1,385","152,611","217,217,685","29,509,937,280","0.00","20,493,012"
,010580,지코,"306","0","0.0","0","0","0","0","0","19,761,980,616","0.00","64,581,636"
,010600,웰바이오텍,"3,020","30","1.0","3,000","3,090","2,975","409,223","1,234,014,740","129,890,520,120","0.01","43,010,106"
,010620,현대미포조선,"32,300","-900","-2.7","33,400","33,400","32,200","230,132","7,519,186,700","1,290,131,412,700","0.09","39,942,149"
,010640,진양폴리,"2,935","15","0.5","2,930","2,945","2,905","71,218","208,562,880","29,350,000,000","0.00","10,000,000"
,010660,화천기계,"3,805","25","0.7","3,805","3,895","3,775","1,352,664","5,195,751,465","83,710,000,000","0.01","22,000,000"
,010690,화신,"2,295","-140","-5.8","2,410","2,430","2,275","822,677","1,942,108,000","80,142,340,950","0.01","34,920,410"
,010770,평화홀딩스,"3,135","-25","-0.8","3,160","3,190","3,115","18,649","58,727,790","45,850,835,910","0.00","14,625,466"
,010780,아이에스동서,"41,250","2,300","5.9","39,000","41,850","38,650","295,162","11,994,468,400","1,274,319,997,500","0.08","30,892,606"
,010820,퍼스텍,"2,390","-5","-0.2","2,395","2,410","2,370","637,623","1,527,862,185","114,866,889,400","0.01","48,061,460"
,010950,S-Oil,"63,000","0","0.0","64,500","64,600","63,000","519,541","33,178,802,400","7,092,715,896,000","0.47","112,582,792"
,010955,S-Oil우,"35,150","300","0.9","35,100","35,450","34,900","13,524","476,478,400","141,370,734,050","0.01","4,021,927"
,010960,삼호개발,"4,335","-15","-0.3","4,350","4,390","4,310","103,857","450,912,075","108,375,000,000","0.01","25,000,000"
,011000,진원생명과학,"8,950","30","0.3","8,850","9,150","8,850","1,892,223","17,006,557,120","399,338,331,600","0.03","44,618,808"
,011070,LG이노텍,"164,500","-6,500","-3.8","171,500","171,500","163,000","326,333","54,075,480,000","3,893,239,101,500","0.26","23,667,107"
,011090,에넥스,"1,155","-15","-1.3","1,170","1,185","1,140","970,858","1,123,904,295","69,290,345,355","0.00","59,991,641"
,011150,CJ씨푸드,"3,595","-40","-1.1","3,630","3,650","3,595","583,129","2,105,590,095","129,171,128,935","0.01","35,930,773"
,011155,CJ씨푸드1우,"43,750","0","0.0","43,400","45,200","43,400","11,976","531,332,050","8,750,000,000","0.00","200,000"
,011170,롯데케미칼,"180,500","5,500","3.1","175,500","186,000","175,000","342,476","62,439,265,000","6,186,713,129,500","0.41","34,275,419"
